Ensembl Gene ID	UniProt Gene Name
ENSMUSG00000103607	
ENSMUSG00000080803	
ENSMUSG00000058869	
ENSMUSG00000102651	
ENSMUSG00000100529	
ENSMUSG00000024158	G5E8T9
ENSMUSG00000107760	
ENSMUSG00000081621	
ENSMUSG00000106755	
ENSMUSG00000102684	
ENSMUSG00000007415	Q920S3
ENSMUSG00000093931	P00688
ENSMUSG00000072944	
ENSMUSG00000035916	P0C5E4
ENSMUSG00000028007	Q5M8N3
ENSMUSG00000028007	Q9CY18
ENSMUSG00000107459	
ENSMUSG00000081319	
ENSMUSG00000025644	
ENSMUSG00000107232	
ENSMUSG00000090097	Q7TR17
ENSMUSG00000107102	
ENSMUSG00000020875	Q496Q8
ENSMUSG00000020875	P20615
ENSMUSG00000050379	Q9R1T4
ENSMUSG00000028675	Q9CR73
ENSMUSG00000099659	
ENSMUSG00000107975	
ENSMUSG00000060675	Q8R3U1
ENSMUSG00000063235	
ENSMUSG00000102555	
ENSMUSG00000074062	Q497Z0
ENSMUSG00000095571	
ENSMUSG00000051723	
ENSMUSG00000046413	
ENSMUSG00000099510	
ENSMUSG00000063767	Q6S5I3
ENSMUSG00000058194	Q7TR49
ENSMUSG00000051506	
ENSMUSG00000107838	
ENSMUSG00000076573	
ENSMUSG00000031059	O09111
ENSMUSG00000107059	
ENSMUSG00000098066	
ENSMUSG00000105931	
ENSMUSG00000085656	
ENSMUSG00000049775	Q6ZWX2
ENSMUSG00000049775	P20065
ENSMUSG00000087464	
ENSMUSG00000084144	
ENSMUSG00000030559	Q5FW76
ENSMUSG00000030559	Q8QZZ8
ENSMUSG00000104905	
ENSMUSG00000104929	
ENSMUSG00000106906	
ENSMUSG00000053898	O35459
ENSMUSG00000069721	Q9D638
ENSMUSG00000081133	
ENSMUSG00000051986	
ENSMUSG00000071723	Q8BQF5
ENSMUSG00000071723	Q149F3
ENSMUSG00000027301	Q545V4
ENSMUSG00000027301	P35454
ENSMUSG00000099370	
ENSMUSG00000105791	
ENSMUSG00000092250	
ENSMUSG00000091470	
ENSMUSG00000052482	
ENSMUSG00000073433	Q3UNB6
ENSMUSG00000073433	Q62160
ENSMUSG00000061633	Q9CQ68
ENSMUSG00000035295	Q9D994
ENSMUSG00000049168	Q8VGW8
ENSMUSG00000021103	P51949
ENSMUSG00000101579	
ENSMUSG00000085351	
ENSMUSG00000015476	A2CG20
ENSMUSG00000015476	O35449
ENSMUSG00000061013	B2RQ30
ENSMUSG00000024173	
ENSMUSG00000098332	
ENSMUSG00000099387	
ENSMUSG00000052485	Q4KL18
ENSMUSG00000090684	
ENSMUSG00000084776	
ENSMUSG00000067367	D6RDT2
ENSMUSG00000067367	Q08288
ENSMUSG00000073956	
ENSMUSG00000031314	
ENSMUSG00000027381	Q3U7X3
ENSMUSG00000027381	Q542N5
ENSMUSG00000027381	Q6PEB3
ENSMUSG00000027381	O54918
ENSMUSG00000059363	Q3TV21
ENSMUSG00000059363	O35943
ENSMUSG00000103465	
ENSMUSG00000100749	
ENSMUSG00000040761	
ENSMUSG00000082856	
ENSMUSG00000061527	Q32P04
ENSMUSG00000061527	Q922U2
ENSMUSG00000038633	O09005
ENSMUSG00000009863	Q9CQA3
ENSMUSG00000080748	
ENSMUSG00000101692	
ENSMUSG00000100503	
ENSMUSG00000046658	G3XA34
ENSMUSG00000096175	
ENSMUSG00000073627	
ENSMUSG00000075194	
ENSMUSG00000020566	Q99L60
ENSMUSG00000028796	B1ASA2
ENSMUSG00000028796	B1AS97
ENSMUSG00000028796	B1ASA0
ENSMUSG00000028796	B1ASA3
ENSMUSG00000028796	Q9QWH1
ENSMUSG00000099418	
ENSMUSG00000084853	
ENSMUSG00000102448	
ENSMUSG00000056222	Q6DIC9
ENSMUSG00000056222	Q8BM07
ENSMUSG00000056222	Q8BKQ3
ENSMUSG00000104266	
ENSMUSG00000080921	
ENSMUSG00000036570	Q9Z239
ENSMUSG00000083913	
ENSMUSG00000029106	Q9QYC0
ENSMUSG00000032511	Q9JJV9
ENSMUSG00000086674	
ENSMUSG00000081124	
ENSMUSG00000082510	
ENSMUSG00000042849	Q8VGU5
ENSMUSG00000043295	
ENSMUSG00000034462	O35245
ENSMUSG00000103908	
ENSMUSG00000030159	A0T1G3
ENSMUSG00000030159	Q9JL99
ENSMUSG00000083470	
ENSMUSG00000079293	Q6QLQ4
ENSMUSG00000062732	Q8BVP6
ENSMUSG00000021441	Q9ET52
ENSMUSG00000031295	Q6PE66
ENSMUSG00000031295	Q8BWJ3
ENSMUSG00000002102	O88685
ENSMUSG00000016756	Q61419
ENSMUSG00000051950	Q8BHT6
ENSMUSG00000102485	
ENSMUSG00000045148	
ENSMUSG00000021868	Q99KR7
ENSMUSG00000072477	
ENSMUSG00000079508	Q9DCZ4
ENSMUSG00000081578	
ENSMUSG00000106660	
ENSMUSG00000016255	A2AQ07
ENSMUSG00000108782	
ENSMUSG00000102922	
ENSMUSG00000022124	Q5PRF6
ENSMUSG00000022124	Q8C4V4
ENSMUSG00000081480	
ENSMUSG00000039337	B2RUP5
ENSMUSG00000039337	Q9D5S1
ENSMUSG00000083294	
ENSMUSG00000101052	
ENSMUSG00000084876	
ENSMUSG00000080924	
ENSMUSG00000049573	Q8VEU0
ENSMUSG00000034121	Q284W0
ENSMUSG00000034121	Q5SW45
ENSMUSG00000064247	G3X9J3
ENSMUSG00000039476	Q9CY80
ENSMUSG00000039476	A2APZ7
ENSMUSG00000106189	
ENSMUSG00000105397	
ENSMUSG00000057280	Q497X0
ENSMUSG00000057280	Q32S50
ENSMUSG00000057280	Q32S49
ENSMUSG00000057280	Q61006
ENSMUSG00000020486	P28661
ENSMUSG00000029772	Q68FL4
ENSMUSG00000102744	
ENSMUSG00000082357	
ENSMUSG00000031876	B7ZP21
ENSMUSG00000031876	E0CXA2
ENSMUSG00000086779	
ENSMUSG00000028186	Q543J0
ENSMUSG00000028186	D3Z4U1
ENSMUSG00000028186	P25688
ENSMUSG00000070972	A2ALW5
ENSMUSG00000101564	
ENSMUSG00000086915	
ENSMUSG00000093635	Q3SXA2
ENSMUSG00000060126	P63028
ENSMUSG00000100202	
ENSMUSG00000032741	Q9EQJ0
ENSMUSG00000085009	
ENSMUSG00000083451	
ENSMUSG00000100504	
ENSMUSG00000098211	
ENSMUSG00000039496	Q8CC36
ENSMUSG00000097391	
ENSMUSG00000021147	Q05BF4
ENSMUSG00000021147	Q8CBE3
ENSMUSG00000106576	
ENSMUSG00000107184	
ENSMUSG00000023010	Q9D2C7
ENSMUSG00000041578	Q543C9
ENSMUSG00000041578	O54751
ENSMUSG00000098017	
ENSMUSG00000102790	
ENSMUSG00000028016	Q9D168
ENSMUSG00000028495	Q5BLK1
ENSMUSG00000028495	P62754
ENSMUSG00000029663	Q61012
ENSMUSG00000020168	Q7TS05
ENSMUSG00000091307	
ENSMUSG00000066463	G3X9W2
ENSMUSG00000066463	G5E8X8
ENSMUSG00000029882	Q9CPN9
ENSMUSG00000017412	A2ATZ8
ENSMUSG00000017412	Q8R0S4
ENSMUSG00000081181	
ENSMUSG00000100776	
ENSMUSG00000084404	
ENSMUSG00000075158	Q7TR55
ENSMUSG00000075101	Q7TR02
ENSMUSG00000027224	A2AQ93
ENSMUSG00000027224	Q8VE49
ENSMUSG00000092310	
ENSMUSG00000031162	P17679
ENSMUSG00000075431	
ENSMUSG00000044221	Q8C5Q4
ENSMUSG00000101253	
ENSMUSG00000041607	Q5D096
ENSMUSG00000041607	Q542T4
ENSMUSG00000041607	P04370
ENSMUSG00000100512	D3YYM0
ENSMUSG00000033653	Q0P5W1
ENSMUSG00000106985	
ENSMUSG00000019738	P60898
ENSMUSG00000103449	
ENSMUSG00000101846	
ENSMUSG00000034674	P56581
ENSMUSG00000074595	Q3UW55
ENSMUSG00000092596	
ENSMUSG00000081952	
ENSMUSG00000000440	Q6GU14
ENSMUSG00000000440	M1VPI1
ENSMUSG00000031949	Q9JHI2
ENSMUSG00000059319	Q7TS08
ENSMUSG00000031173	Q543H3
ENSMUSG00000031173	Q8R1A8
ENSMUSG00000031173	P11725
ENSMUSG00000001517	Q6P1H7
ENSMUSG00000097881	
ENSMUSG00000083241	
ENSMUSG00000106652	
ENSMUSG00000093820	
ENSMUSG00000108681	
ENSMUSG00000029273	Q3UZZ6
ENSMUSG00000104855	
ENSMUSG00000093485	
ENSMUSG00000105106	
ENSMUSG00000081458	
ENSMUSG00000080954	
ENSMUSG00000108466	
ENSMUSG00000075593	Q3V1B8
ENSMUSG00000067700	
ENSMUSG00000082117	
ENSMUSG00000042647	D3Z7X0
ENSMUSG00000039533	Q3V1Z9
ENSMUSG00000039533	Q8R189
ENSMUSG00000101224	
ENSMUSG00000094242	
ENSMUSG00000084018	
ENSMUSG00000087004	
ENSMUSG00000085288	
ENSMUSG00000028847	Q3U9K9
ENSMUSG00000028847	O55013
ENSMUSG00000028017	P01132
ENSMUSG00000100222	
ENSMUSG00000092345	
ENSMUSG00000006056	A2A6M5
ENSMUSG00000022620	P50428
ENSMUSG00000098977	
ENSMUSG00000027297	Q0VGZ5
ENSMUSG00000027297	P08923
ENSMUSG00000017386	Q61382
ENSMUSG00000102858	
ENSMUSG00000028522	Q32P49
ENSMUSG00000028522	Q5UAK0
ENSMUSG00000025428	D3Z6F5
ENSMUSG00000025428	Q03265
ENSMUSG00000079605	Q8CDC7
ENSMUSG00000062148	Q923L7
ENSMUSG00000055675	Q8BNW9
ENSMUSG00000105031	
ENSMUSG00000052334	
ENSMUSG00000106247	
ENSMUSG00000062510	
ENSMUSG00000045350	
ENSMUSG00000043833	
ENSMUSG00000040818	Q8BH65
ENSMUSG00000100986	
ENSMUSG00000014550	Q80Y56
ENSMUSG00000039001	Q9CQR2
ENSMUSG00000082987	
ENSMUSG00000092275	
ENSMUSG00000034706	A2AC93
ENSMUSG00000084026	
ENSMUSG00000105588	
ENSMUSG00000102582	
ENSMUSG00000031349	Q3US15
ENSMUSG00000031349	Q9R1J0
ENSMUSG00000038324	Q3TDP6
ENSMUSG00000038324	Q9JLV2
ENSMUSG00000060771	Q3TR21
ENSMUSG00000060771	Q6NY15
ENSMUSG00000074236	
ENSMUSG00000086938	
ENSMUSG00000025188	Q3U309
ENSMUSG00000074359	Q9D2U0
ENSMUSG00000083662	
ENSMUSG00000086643	
ENSMUSG00000026608	Q8BFX3
ENSMUSG00000104672	
ENSMUSG00000040669	Q3V116
ENSMUSG00000040669	Q7TT35
ENSMUSG00000106766	
ENSMUSG00000103666	
ENSMUSG00000030982	
ENSMUSG00000038607	Q9CXP8
ENSMUSG00000029491	P23440
ENSMUSG00000059991	O70340
ENSMUSG00000097691	
ENSMUSG00000098534	
ENSMUSG00000098322	
ENSMUSG00000045826	Q542J3
ENSMUSG00000045826	Q64697
ENSMUSG00000019558	A2ALM6
ENSMUSG00000019558	Q8VBW1
ENSMUSG00000032604	Q8BML9
ENSMUSG00000032604	Q8R1V9
ENSMUSG00000104403	
ENSMUSG00000106266	
ENSMUSG00000103753	
ENSMUSG00000054169	
ENSMUSG00000037157	Q80XZ4
ENSMUSG00000005362	Q8C7D2
ENSMUSG00000024620	
ENSMUSG00000009356	
ENSMUSG00000029394	O35207
ENSMUSG00000103207	
ENSMUSG00000027443	Q9DAN8
ENSMUSG00000027387	Q9JJ48
ENSMUSG00000030147	Q9D8Q7
ENSMUSG00000030147	Q7TS58
ENSMUSG00000000731	Q3ZB65
ENSMUSG00000000731	Q3ZB71
ENSMUSG00000000731	B2MVU6
ENSMUSG00000000731	Q9Z0E3
ENSMUSG00000093975	
ENSMUSG00000030400	O08811
ENSMUSG00000022487	Q9DAN6
ENSMUSG00000014529	Q9D592
ENSMUSG00000014529	Q9D561
ENSMUSG00000080946	
ENSMUSG00000085057	
ENSMUSG00000019842	Q8N7N6
ENSMUSG00000040809	O35744
ENSMUSG00000015488	Q8BG21
ENSMUSG00000028648	Q99LY9
ENSMUSG00000087601	
ENSMUSG00000032571	Q8VD65
ENSMUSG00000025151	Q9QYH6
ENSMUSG00000059277	
ENSMUSG00000001657	P09025
ENSMUSG00000089687	Q0PD08
ENSMUSG00000106845	
ENSMUSG00000040675	Q3V3R1
ENSMUSG00000105804	
ENSMUSG00000082205	
ENSMUSG00000086961	
ENSMUSG00000042515	Q4VA55
ENSMUSG00000001052	Q80ZX0
ENSMUSG00000032289	Q3UTY6
ENSMUSG00000075700	
ENSMUSG00000075376	P0C090
ENSMUSG00000063146	Q9Z0H8
ENSMUSG00000091994	
ENSMUSG00000073938	Q9EPN9
ENSMUSG00000100065	
ENSMUSG00000033027	Q9QXN7
ENSMUSG00000096299	
ENSMUSG00000108194	
ENSMUSG00000033569	Q68FL1
ENSMUSG00000033569	Q8BJ13
ENSMUSG00000033569	Q80ZF8
ENSMUSG00000022477	Q99KI0
ENSMUSG00000076653	
ENSMUSG00000094084	P0DMR5
ENSMUSG00000071660	Q6P3Y6
ENSMUSG00000071660	Q810A3
ENSMUSG00000104478	
ENSMUSG00000034796	Q0VE82
ENSMUSG00000020374	Q9D300
ENSMUSG00000075272	B2RXQ0
ENSMUSG00000075272	A2AKQ8
ENSMUSG00000010755	Q3U716
ENSMUSG00000010755	Q9ER72
ENSMUSG00000029061	O88676
ENSMUSG00000081496	
ENSMUSG00000020332	Q5F2C3
ENSMUSG00000099854	
ENSMUSG00000087107	
ENSMUSG00000043872	Q3TJB1
ENSMUSG00000074064	Q99J39
ENSMUSG00000076530	
ENSMUSG00000009246	Q9JJH7
ENSMUSG00000074011	
ENSMUSG00000053217	
ENSMUSG00000024621	Q0P635
ENSMUSG00000024621	P09581
ENSMUSG00000006649	Q9QZS7
ENSMUSG00000074652	A2AQP0
ENSMUSG00000105447	
ENSMUSG00000026463	Q6Q477
ENSMUSG00000026463	Q32ME1
ENSMUSG00000084171	
ENSMUSG00000026020	Q6DFW4
ENSMUSG00000087569	
ENSMUSG00000082717	
ENSMUSG00000033213	Q3UCF3
ENSMUSG00000033213	Q810Q5
ENSMUSG00000101465	
ENSMUSG00000083395	
ENSMUSG00000057735	Q7TR16
ENSMUSG00000073006	Q3V0P9
ENSMUSG00000040690	Q8BLX7
ENSMUSG00000085229	
ENSMUSG00000043753	Q8CFG4
ENSMUSG00000083472	
ENSMUSG00000086329	
ENSMUSG00000100881	
ENSMUSG00000037706	P35762
ENSMUSG00000025786	Q05D46
ENSMUSG00000025786	D6RHS2
ENSMUSG00000025786	D6RHA3
ENSMUSG00000025786	D6RDS4
ENSMUSG00000025786	Q8R173
ENSMUSG00000068173	Q3V0S2
ENSMUSG00000025466	D3YWS7
ENSMUSG00000025466	Q8R2K1
ENSMUSG00000046203	O70558
ENSMUSG00000015755	Q99K90
ENSMUSG00000099013	
ENSMUSG00000038754	O35949
ENSMUSG00000023930	Q9D2T2
ENSMUSG00000023930	P16563
ENSMUSG00000085487	
ENSMUSG00000086219	
ENSMUSG00000106622	
ENSMUSG00000096521	
ENSMUSG00000102389	
ENSMUSG00000048277	B0QZP8
ENSMUSG00000048277	H3BIZ8
ENSMUSG00000048277	O55101
ENSMUSG00000050022	A1L312
ENSMUSG00000050022	Q8BVF9
ENSMUSG00000047721	Q8BGS2
ENSMUSG00000047342	Q8C0E6
ENSMUSG00000039347	Q91XE7
ENSMUSG00000087489	
ENSMUSG00000100779	
ENSMUSG00000107915	
ENSMUSG00000097679	
ENSMUSG00000041957	Q9CQ73
ENSMUSG00000093760	
ENSMUSG00000029720	Q921G6
ENSMUSG00000105086	
ENSMUSG00000042751	Q5HZI3
ENSMUSG00000042751	Q8BNJ3
ENSMUSG00000106066	
ENSMUSG00000042448	Q01822
ENSMUSG00000099902	
ENSMUSG00000043252	Q3U145
ENSMUSG00000015149	Q8VDQ8
ENSMUSG00000083629	
ENSMUSG00000061897	
ENSMUSG00000102615	
ENSMUSG00000043257	Q7TPN3
ENSMUSG00000085121	
ENSMUSG00000104664	
ENSMUSG00000082377	
ENSMUSG00000100985	
ENSMUSG00000091221	
ENSMUSG00000098348	Q3V0X0
ENSMUSG00000084837	
ENSMUSG00000082508	
ENSMUSG00000004892	Q61361
ENSMUSG00000068882	Q564E6
ENSMUSG00000068882	P32067
ENSMUSG00000044021	
ENSMUSG00000002983	Q8K220
ENSMUSG00000002983	Q04863
ENSMUSG00000069255	Z4YL33
ENSMUSG00000069255	Q99N11
ENSMUSG00000108347	
ENSMUSG00000108741	
ENSMUSG00000107884	
ENSMUSG00000085197	
ENSMUSG00000101673	
ENSMUSG00000099360	
ENSMUSG00000069421	Q8VFH9
ENSMUSG00000100712	
ENSMUSG00000043004	P63213
ENSMUSG00000022755	Q8BM96
ENSMUSG00000100786	
ENSMUSG00000078687	A2AKN8
ENSMUSG00000036139	P09633
ENSMUSG00000053291	Q4V9W8
ENSMUSG00000053291	Q91ZR1
ENSMUSG00000087515	
ENSMUSG00000083248	
ENSMUSG00000081180	
ENSMUSG00000018362	Q52L97
ENSMUSG00000018362	P52293
ENSMUSG00000098166	
ENSMUSG00000085383	
ENSMUSG00000104207	
ENSMUSG00000092559	
ENSMUSG00000027574	Q9JMG4
ENSMUSG00000043715	
ENSMUSG00000013338	
ENSMUSG00000101231	
ENSMUSG00000092557	
ENSMUSG00000063704	Q80Y86
ENSMUSG00000027457	Q80U23
ENSMUSG00000044220	P97334
ENSMUSG00000038216	Q0VB50
ENSMUSG00000038216	P40935
ENSMUSG00000106352	
ENSMUSG00000028790	Q60749
ENSMUSG00000079429	D3Z750
ENSMUSG00000081740	
ENSMUSG00000093767	
ENSMUSG00000104493	
ENSMUSG00000092172	
ENSMUSG00000020372	P68040
ENSMUSG00000102872	
ENSMUSG00000101160	
ENSMUSG00000052769	
ENSMUSG00000108563	
ENSMUSG00000061923	A6H656
ENSMUSG00000106214	
ENSMUSG00000038538	Q80WC1
ENSMUSG00000094249	
ENSMUSG00000089718	
ENSMUSG00000046262	
ENSMUSG00000107899	
ENSMUSG00000105039	
ENSMUSG00000027804	Q9CR16
ENSMUSG00000095730	
ENSMUSG00000028591	Q9D2F1
ENSMUSG00000081481	
ENSMUSG00000108729	
ENSMUSG00000007029	Q790I0
ENSMUSG00000007029	Q9Z1Q9
ENSMUSG00000029270	Q9D6I7
ENSMUSG00000094119	
ENSMUSG00000080869	
ENSMUSG00000043850	B7ZNE8
ENSMUSG00000043850	Q8K444
ENSMUSG00000043850	Q8K445
ENSMUSG00000086833	
ENSMUSG00000082743	
ENSMUSG00000078151	
ENSMUSG00000080955	
ENSMUSG00000082329	
ENSMUSG00000046688	I3PQW8
ENSMUSG00000046688	Q793I8
ENSMUSG00000036432	Q3UEV2
ENSMUSG00000036432	Q06986
ENSMUSG00000090355	
ENSMUSG00000095789	Q497P3
ENSMUSG00000102299	
ENSMUSG00000082030	
ENSMUSG00000057058	Q3U5H2
ENSMUSG00000057058	Q3UUV5
ENSMUSG00000031139	Q8C067
ENSMUSG00000081882	
ENSMUSG00000022915	
ENSMUSG00000008540	Q53ZD4
ENSMUSG00000008540	Q91VS7
ENSMUSG00000093721	
ENSMUSG00000045441	B2RQZ6
ENSMUSG00000045441	Q8BWS5
ENSMUSG00000107661	
ENSMUSG00000101733	
ENSMUSG00000101270	
ENSMUSG00000063173	Q8VFI1
ENSMUSG00000068396	
ENSMUSG00000085732	
ENSMUSG00000108531	
ENSMUSG00000030560	Q3UBY5
ENSMUSG00000030560	P97821
ENSMUSG00000001020	Q545V2
ENSMUSG00000001020	P07091
ENSMUSG00000041193	Q6GTW1
ENSMUSG00000087445	
ENSMUSG00000100464	
ENSMUSG00000037887	O09112
ENSMUSG00000086592	
ENSMUSG00000087587	
ENSMUSG00000022881	Q3UI84
ENSMUSG00000022881	Q99J62
ENSMUSG00000103149	
ENSMUSG00000098371	
ENSMUSG00000034566	Q9DCX2
ENSMUSG00000024186	G3X8W6
ENSMUSG00000105311	
ENSMUSG00000027876	Q9D8G5
ENSMUSG00000098900	
ENSMUSG00000071112	D3Z752
ENSMUSG00000029723	D3Z6V5
ENSMUSG00000029723	Q3U1U6
ENSMUSG00000029723	Q9DA18
ENSMUSG00000029723	Q9EQN3
ENSMUSG00000048731	Q6K1E7
ENSMUSG00000045733	Q8BWU1
ENSMUSG00000098003	
ENSMUSG00000019868	Q9CR26
ENSMUSG00000048814	B2RT44
ENSMUSG00000102648	
ENSMUSG00000098100	
ENSMUSG00000094286	
ENSMUSG00000019132	Q3TVJ4
ENSMUSG00000019132	B7FAT3
ENSMUSG00000012396	A2RS90
ENSMUSG00000012396	Q80Z64
ENSMUSG00000098170	
ENSMUSG00000022201	O88532
ENSMUSG00000037463	Q3TEI7
ENSMUSG00000037463	Q6DIA9
ENSMUSG00000071419	
ENSMUSG00000105979	
ENSMUSG00000039629	B2RW20
ENSMUSG00000039629	Q8C9H6
ENSMUSG00000039105	Q5HZY7
ENSMUSG00000039105	Q9CR51
ENSMUSG00000082252	
ENSMUSG00000106991	
ENSMUSG00000101248	
ENSMUSG00000086328	
ENSMUSG00000106732	
ENSMUSG00000104574	
ENSMUSG00000107561	
ENSMUSG00000010721	Q9JIT0
ENSMUSG00000087109	
ENSMUSG00000101718	
ENSMUSG00000019966	Q8C9K1
ENSMUSG00000019966	P20826
ENSMUSG00000054226	G3X9K8
ENSMUSG00000054226	Q8QZZ7
ENSMUSG00000083398	
ENSMUSG00000024973	
ENSMUSG00000097089	
ENSMUSG00000047702	Q8VFA3
ENSMUSG00000021417	Q3TCD4
ENSMUSG00000021417	Q9WUR2
ENSMUSG00000107313	
ENSMUSG00000107029	
ENSMUSG00000026142	Q8BHC7
ENSMUSG00000103279	
ENSMUSG00000086114	
ENSMUSG00000020700	Q61084
ENSMUSG00000085404	
ENSMUSG00000086243	
ENSMUSG00000039138	
ENSMUSG00000027408	Q9Z100
ENSMUSG00000046982	Q5DTH5
ENSMUSG00000044951	Q5SUV5
ENSMUSG00000057691	Q3U133
ENSMUSG00000056158	Q9CZQ3
ENSMUSG00000056158	Q78UF4
ENSMUSG00000056158	Q3TRQ4
ENSMUSG00000056158	Q3V1V7
ENSMUSG00000056158	P61215
ENSMUSG00000107878	
ENSMUSG00000074527	
ENSMUSG00000103893	
ENSMUSG00000085799	
ENSMUSG00000106598	
ENSMUSG00000045109	Q9D732
ENSMUSG00000056735	
ENSMUSG00000104029	
ENSMUSG00000029028	B1AX98
ENSMUSG00000029028	Q505F5
ENSMUSG00000081298	
ENSMUSG00000080781	
ENSMUSG00000084212	
ENSMUSG00000037466	
ENSMUSG00000074261	G5E8M5
ENSMUSG00000104307	
ENSMUSG00000107976	
ENSMUSG00000089722	
ENSMUSG00000107472	
ENSMUSG00000055061	
ENSMUSG00000019338	Q9D2D7
ENSMUSG00000108503	
ENSMUSG00000056115	Q7TQB0
ENSMUSG00000101097	
ENSMUSG00000103208	
ENSMUSG00000028457	A3FIN4
ENSMUSG00000020109	Q8C4C9
ENSMUSG00000020109	Q9QYI4
ENSMUSG00000099736	
ENSMUSG00000002147	P52633
ENSMUSG00000066060	
ENSMUSG00000097979	
ENSMUSG00000099170	
ENSMUSG00000084313	
ENSMUSG00000104476	
ENSMUSG00000099640	
ENSMUSG00000102568	
ENSMUSG00000051169	B7ZMQ0
ENSMUSG00000051169	Q14AI6
ENSMUSG00000083330	
ENSMUSG00000084799	
ENSMUSG00000005609	Q62018
ENSMUSG00000031370	
ENSMUSG00000073208	
ENSMUSG00000086311	
ENSMUSG00000097191	
ENSMUSG00000100591	
ENSMUSG00000002781	G3X9F4
ENSMUSG00000066640	
ENSMUSG00000038268	Q9D7E3
ENSMUSG00000085142	
ENSMUSG00000042708	Q3TTP0
ENSMUSG00000105613	
ENSMUSG00000105081	
ENSMUSG00000025404	Q148X5
ENSMUSG00000025404	Q80TM6
ENSMUSG00000028979	Q91WP0
ENSMUSG00000094285	
ENSMUSG00000081746	
ENSMUSG00000036932	Q9Z0X1
ENSMUSG00000105484	
ENSMUSG00000108260	
ENSMUSG00000084913	
ENSMUSG00000029345	Q3TTV6
ENSMUSG00000029345	Q9ERA6
ENSMUSG00000085228	
ENSMUSG00000021131	Q4FZH7
ENSMUSG00000021131	G3UW85
ENSMUSG00000021131	P84089
ENSMUSG00000082716	
ENSMUSG00000000766	Q4U2P0
ENSMUSG00000000766	A1KZZ4
ENSMUSG00000000766	Q4U2P1
ENSMUSG00000000766	Q4U2P9
ENSMUSG00000000766	P42866
ENSMUSG00000090539	
ENSMUSG00000087335	
ENSMUSG00000028578	Q8VDY9
ENSMUSG00000038801	G5E8B5
ENSMUSG00000079020	Q0P5V9
ENSMUSG00000094226	
ENSMUSG00000106013	
ENSMUSG00000026979	Q8BLR5
ENSMUSG00000020232	Q3U1L0
ENSMUSG00000020232	Q05DT2
ENSMUSG00000020232	Q9Z104
ENSMUSG00000081904	
ENSMUSG00000083556	
ENSMUSG00000053714	
ENSMUSG00000022665	Q8R2G6
ENSMUSG00000086595	
ENSMUSG00000107256	
ENSMUSG00000100000	
ENSMUSG00000026357	Q544K2
ENSMUSG00000026357	Q99PG4
ENSMUSG00000091393	
ENSMUSG00000041629	
ENSMUSG00000099696	
ENSMUSG00000056076	Q8JZQ9
ENSMUSG00000040514	
ENSMUSG00000048933	Q8VFC8
ENSMUSG00000075552	Q9JMA7
ENSMUSG00000028312	Q8CG48
ENSMUSG00000037992	Q3U3R3
ENSMUSG00000037992	P11416
ENSMUSG00000037872	
ENSMUSG00000090103	
ENSMUSG00000041849	
ENSMUSG00000102878	
ENSMUSG00000086163	
ENSMUSG00000034826	Q8BTS4
ENSMUSG00000103771	
ENSMUSG00000049929	Q8BLG2
ENSMUSG00000044055	Q497Y7
ENSMUSG00000044055	Q8R448
ENSMUSG00000103648	
ENSMUSG00000095371	
ENSMUSG00000105209	
ENSMUSG00000050198	Q8VGC4
ENSMUSG00000101104	
ENSMUSG00000039813	B1AVH7
ENSMUSG00000025651	Q9CZ13
ENSMUSG00000024052	Q99PI5
ENSMUSG00000086576	
ENSMUSG00000043456	Q3TR09
ENSMUSG00000043456	Q8K083
ENSMUSG00000104978	
ENSMUSG00000097699	
ENSMUSG00000106174	
ENSMUSG00000076617	
ENSMUSG00000107592	
ENSMUSG00000054474	Q80W22
ENSMUSG00000094766	
ENSMUSG00000031410	Q80SZ6
ENSMUSG00000042558	Q8CG72
ENSMUSG00000081412	
ENSMUSG00000068629	
ENSMUSG00000066278	Q8R0J7
ENSMUSG00000106257	
ENSMUSG00000107282	
ENSMUSG00000097271	Q8C9Y8
ENSMUSG00000030268	Q3TJN1
ENSMUSG00000030268	Q8CBC8
ENSMUSG00000030268	P24288
ENSMUSG00000027510	Q62176
ENSMUSG00000015962	
ENSMUSG00000034739	Q8K480
ENSMUSG00000029863	P29594
ENSMUSG00000082537	
ENSMUSG00000067047	
ENSMUSG00000023191	Q8CG70
ENSMUSG00000090237	
ENSMUSG00000108669	
ENSMUSG00000036940	Q6ZQ88
ENSMUSG00000021553	Q9ERH8
ENSMUSG00000084098	
ENSMUSG00000029217	Q3U436
ENSMUSG00000029217	Q8CFK4
ENSMUSG00000105395	
ENSMUSG00000023084	Q9D3W5
ENSMUSG00000102558	
ENSMUSG00000026692	Q8VHG0
ENSMUSG00000102837	
ENSMUSG00000093803	
ENSMUSG00000083177	
ENSMUSG00000036117	Q5SV01
ENSMUSG00000036117	P04401
ENSMUSG00000083324	
ENSMUSG00000083599	
ENSMUSG00000084376	
ENSMUSG00000047759	Q52KJ0
ENSMUSG00000047759	Q8BKN6
ENSMUSG00000061755	E9Q6J5
ENSMUSG00000054381	Q8BHM7
ENSMUSG00000044548	Q8R4A3
ENSMUSG00000085831	
ENSMUSG00000103562	
ENSMUSG00000086484	
ENSMUSG00000022790	D3Z6S7
ENSMUSG00000022790	P0C673
ENSMUSG00000094509	
ENSMUSG00000029387	Q3UZB8
