Ensembl Gene ID	Homology Type	Rat Ensembl Gene ID	Ancestor	dN	dS
ENSMUSG00000044469	ortholog_one2one	ENSRNOG00000045999	Murinae	0.03160	0.36670
ENSMUSG00000051978	ortholog_one2one	ENSRNOG00000042114	Murinae	0.10370	0.31820
ENSMUSG00000083212					
ENSMUSG00000078510	ortholog_one2many	ENSRNOG00000027000	Murinae	0.19310	0.17530
ENSMUSG00000039670	ortholog_one2one	ENSRNOG00000047517	Murinae	0.08890	0.17380
ENSMUSG00000078509	ortholog_one2many	ENSRNOG00000042820	Murinae	0.10500	0.14010
ENSMUSG00000083456					
ENSMUSG00000036820	ortholog_one2one	ENSRNOG00000006460	Murinae	0.01180	0.12640
ENSMUSG00000028438	ortholog_one2one	ENSRNOG00000012735	Murinae	0.05700	0.16820
ENSMUSG00000001632	ortholog_one2one	ENSRNOG00000008142	Murinae	0.00190	0.10250
ENSMUSG00000018765	ortholog_one2one	ENSRNOG00000011876	Murinae	0.00920	0.12310
ENSMUSG00000031391	ortholog_one2one	ENSRNOG00000037274	Murinae	0.00950	0.12120
ENSMUSG00000028992	ortholog_one2one	ENSRNOG00000015962	Murinae	0.05130	0.28810
ENSMUSG00000078588	ortholog_one2one	ENSRNOG00000019586	Murinae	0.27390	0.39390
ENSMUSG00000041974	ortholog_one2one	ENSRNOG00000037851	Murinae	0.08410	0.12330
ENSMUSG00000061461					
ENSMUSG00000042331	ortholog_one2one	ENSRNOG00000002903	Rodentia	0.03010	0.18750
ENSMUSG00000103792					
ENSMUSG00000102167					
ENSMUSG00000079008					
ENSMUSG00000027676	ortholog_one2one	ENSRNOG00000011440	Murinae	0.08500	0.20580
ENSMUSG00000104457					
ENSMUSG00000084320					
ENSMUSG00000102148					
ENSMUSG00000081703					
ENSMUSG00000093661	ortholog_one2one	ENSRNOG00000010301	Murinae	0.01380	0.18630
ENSMUSG00000036904	ortholog_one2many	ENSRNOG00000038571	Murinae	0.00250	0.22300
ENSMUSG00000036904	ortholog_one2many	ENSRNOG00000048236	Murinae	0.00250	0.22300
ENSMUSG00000041351	ortholog_one2one	ENSRNOG00000013825	Euarchontoglires	0.05830	0.37320
ENSMUSG00000063364	ortholog_one2many	ENSRNOG00000050729	Murinae	0.11340	0.12620
ENSMUSG00000050945	ortholog_one2one	ENSRNOG00000028329	Murinae	0.07540	0.14690
ENSMUSG00000085213					
ENSMUSG00000085787					
ENSMUSG00000009097	ortholog_one2one	ENSRNOG00000001892	Murinae	0.01150	0.25450
ENSMUSG00000079137					
ENSMUSG00000029556	ortholog_one2one	ENSRNOG00000001183	Murinae	0.00280	0.25150
ENSMUSG00000045763	ortholog_one2one	ENSRNOG00000046107	Murinae	0.23510	0.57790
ENSMUSG00000002341	ortholog_one2many	ENSRNOG00000048036	Murinae	0.04980	0.19620
ENSMUSG00000002341	ortholog_one2many	ENSRNOG00000020448	Murinae	0.04980	0.19620
ENSMUSG00000057409	ortholog_one2one	ENSRNOG00000042347	Murinae	0.04920	0.16790
ENSMUSG00000037275	ortholog_one2one	ENSRNOG00000002645	Murinae	0.01970	0.15280
ENSMUSG00000005836	ortholog_one2one	ENSRNOG00000023433	Murinae	0.01330	0.18340
ENSMUSG00000045341	ortholog_one2many	ENSRNOG00000050021	Murinae	0.02180	0.12020
ENSMUSG00000045341	ortholog_one2many	ENSRNOG00000046589	Murinae	0.02180	0.12020
ENSMUSG00000047030	ortholog_one2one	ENSRNOG00000009207	Murinae	0.02460	0.15450
ENSMUSG00000051439	ortholog_one2one	ENSRNOG00000017819	Murinae	0.10390	0.16440
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000047520	Murinae	0.23950	0.58230
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000047613	Murinae	0.19590	0.49840
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000050499	Murinae	0.19690	0.51790
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000046529	Murinae	0.22460	0.43240
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000049727	Murinae	0.26400	0.41080
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000050117	Murinae	0.22700	0.39390
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000051227	Murinae	0.19070	0.35860
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000050595	Murinae	0.27700	0.41410
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000033130	Murinae	0.19690	0.51790
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000009273	Murinae	0.21200	0.42930
ENSMUSG00000078689	ortholog_many2many	ENSRNOG00000042543	Murinae	0.22460	0.43240
ENSMUSG00000103983					
ENSMUSG00000028539	ortholog_one2one	ENSRNOG00000019842	Murinae	0.02640	0.16800
ENSMUSG00000085629					
ENSMUSG00000084286					
ENSMUSG00000002763	ortholog_one2one	ENSRNOG00000016655	Murinae	0.03630	0.25290
ENSMUSG00000085707					
ENSMUSG00000037509	ortholog_one2one	ENSRNOG00000014035	Murinae	0.00180	0.23780
ENSMUSG00000025580	ortholog_one2one	ENSRNOG00000045791	Murinae	0.00210	0.32530
ENSMUSG00000078926					
ENSMUSG00000085585					
ENSMUSG00000095293					
ENSMUSG00000103635					
ENSMUSG00000078886	ortholog_one2many	ENSRNOG00000051152	Murinae	0.50390	1.64260
ENSMUSG00000050310	ortholog_one2one	ENSRNOG00000011341	Murinae	0.01200	0.21870
ENSMUSG00000026618	ortholog_one2one	ENSRNOG00000002368	Murinae	0.04390	0.22130
ENSMUSG00000018387	ortholog_one2one	ENSRNOG00000007431	Murinae	0.19060	0.27650
ENSMUSG00000084844					
ENSMUSG00000018916	ortholog_one2one	ENSRNOG00000026805	Murinae	0.17720	0.25120
ENSMUSG00000100147					
ENSMUSG00000103318					
ENSMUSG00000039735	ortholog_one2one	ENSRNOG00000013798	Murinae	0.01040	0.22990
ENSMUSG00000005774	ortholog_one2one	ENSRNOG00000021012	Murinae	0.04210	0.22500
ENSMUSG00000075589					
ENSMUSG00000020973	ortholog_one2one	ENSRNOG00000028155	Murinae	0.10020	0.18960
ENSMUSG00000085451					
ENSMUSG00000086873					
ENSMUSG00000041378	ortholog_one2one	ENSRNOG00000045811	Murinae	0.00420	0.26920
ENSMUSG00000096468					
ENSMUSG00000020262	ortholog_one2one	ENSRNOG00000001227	Murinae	0.00440	0.15640
ENSMUSG00000032997	ortholog_one2one	ENSRNOG00000020038	Murinae	0.01210	0.21430
ENSMUSG00000075588	ortholog_one2one	ENSRNOG00000008365	Murinae	0.02260	0.15200
ENSMUSG00000087058					
ENSMUSG00000103831					
ENSMUSG00000033707	ortholog_one2one	ENSRNOG00000016204	Murinae	0.02540	0.18530
ENSMUSG00000102995					
ENSMUSG00000025937	ortholog_one2one	ENSRNOG00000007829	Murinae	0.05420	0.23840
ENSMUSG00000097539					
ENSMUSG00000099645					
ENSMUSG00000097299					
ENSMUSG00000104303					
ENSMUSG00000100023					
ENSMUSG00000095987					
ENSMUSG00000085285					
ENSMUSG00000081056					
ENSMUSG00000057440	ortholog_one2one	ENSRNOG00000018760	Murinae	0.01930	0.18430
ENSMUSG00000022883	ortholog_one2one	ENSRNOG00000029614	Murinae	0.01410	0.27570
ENSMUSG00000055216					
ENSMUSG00000022971	ortholog_one2one	ENSRNOG00000045668	Murinae	0.19510	0.25960
ENSMUSG00000025857	ortholog_one2one	ENSRNOG00000021312	Murinae	0.02550	0.25400
ENSMUSG00000052512	ortholog_one2one	ENSRNOG00000014530	Murinae	0.01080	0.17880
ENSMUSG00000002546	ortholog_one2one	ENSRNOG00000011884	Murinae	0.02680	0.20920
ENSMUSG00000067787	ortholog_one2one	ENSRNOG00000024437	Murinae	0.00000	0.16410
ENSMUSG00000060036	ortholog_one2one	ENSRNOG00000016896	Murinae	0.00110	0.27730
ENSMUSG00000030846	ortholog_one2one	ENSRNOG00000020271	Murinae	0.00000	0.11970
ENSMUSG00000040706	ortholog_one2one	ENSRNOG00000012315	Murinae	0.08400	0.22350
ENSMUSG00000058624	ortholog_one2one	ENSRNOG00000018282	Murinae	0.01580	0.14320
ENSMUSG00000073724	ortholog_one2many	ENSRNOG00000027197	Murinae	0.30420	0.28720
ENSMUSG00000078891					
ENSMUSG00000040405	ortholog_one2one	ENSRNOG00000007243	Murinae	0.18210	0.23690
ENSMUSG00000033066	ortholog_one2one	ENSRNOG00000049361	Murinae	0.00730	0.16490
ENSMUSG00000082600					
ENSMUSG00000048763	ortholog_one2one	ENSRNOG00000008313	Murinae	0.00910	0.13400
ENSMUSG00000086943					
ENSMUSG00000082065					
ENSMUSG00000103672					
ENSMUSG00000020682	ortholog_one2many	ENSRNOG00000048414	Murinae	0.03020	0.19560
ENSMUSG00000020682	ortholog_one2many	ENSRNOG00000047940	Murinae	0.03020	0.19560
ENSMUSG00000039599	ortholog_one2one	ENSRNOG00000006554	Murinae	0.06350	0.17040
ENSMUSG00000019579	ortholog_one2one	ENSRNOG00000046883	Murinae	0.02340	0.18610
ENSMUSG00000038150	ortholog_one2one	ENSRNOG00000030445	Murinae	0.00280	0.28290
ENSMUSG00000085103					
ENSMUSG00000028689	ortholog_one2one	ENSRNOG00000022953	Murinae	0.07030	0.12350
ENSMUSG00000103270					
ENSMUSG00000061195	ortholog_one2many	ENSRNOG00000046942	Murinae	0.05780	0.25460
ENSMUSG00000061195	ortholog_one2many	ENSRNOG00000042991	Murinae	0.04120	0.21970
ENSMUSG00000061195	ortholog_one2many	ENSRNOG00000047700	Murinae	0.04400	0.20170
ENSMUSG00000085662					
ENSMUSG00000031451	ortholog_one2one	ENSRNOG00000018233	Murinae	0.03160	0.29920
ENSMUSG00000009470	ortholog_one2one	ENSRNOG00000014999	Murinae	0.00430	0.20560
ENSMUSG00000094696					
ENSMUSG00000023456	ortholog_one2many	ENSRNOG00000033307	Murinae	0.04070	0.23060
ENSMUSG00000023456	ortholog_one2many	ENSRNOG00000050669	Murinae	0.02660	0.27780
ENSMUSG00000023456	ortholog_one2many	ENSRNOG00000015290	Murinae	0.02660	0.27780
ENSMUSG00000023456	ortholog_one2many	ENSRNOG00000048756	Murinae	0.11590	0.31800
ENSMUSG00000092602					
ENSMUSG00000087034					
ENSMUSG00000071392	ortholog_one2one	ENSRNOG00000040140	Murinae	0.08920	0.27050
ENSMUSG00000097041					
ENSMUSG00000038793	ortholog_one2one	ENSRNOG00000003263	Murinae	0.03080	0.21080
ENSMUSG00000097725					
ENSMUSG00000027459	ortholog_one2one	ENSRNOG00000050946	Murinae	0.01390	0.19110
ENSMUSG00000083050					
ENSMUSG00000050158					
ENSMUSG00000043154	ortholog_one2one	ENSRNOG00000022999	Murinae	0.02910	0.13480
ENSMUSG00000028294	ortholog_one2one	ENSRNOG00000009061	Murinae	0.03810	0.32620
ENSMUSG00000061666	ortholog_one2one	ENSRNOG00000005596	Murinae	0.01360	0.20920
ENSMUSG00000000355	ortholog_one2many	ENSRNOG00000002563	Eutheria	0.01770	0.11070
ENSMUSG00000051703	ortholog_one2one	ENSRNOG00000020061	Murinae	0.00140	0.13180
ENSMUSG00000078289					
ENSMUSG00000000384	ortholog_one2one	ENSRNOG00000037664	Murinae	0.05200	0.23910
ENSMUSG00000095648	ortholog_one2many	ENSRNOG00000051152	Murinae	0.47320	1.77010
ENSMUSG00000086545					
ENSMUSG00000101860					
ENSMUSG00000068011	ortholog_one2one	ENSRNOG00000043437	Murinae	0.03520	0.16670
ENSMUSG00000102379					
ENSMUSG00000032842					
ENSMUSG00000080802					
ENSMUSG00000095836					
ENSMUSG00000086367					
ENSMUSG00000087326					
ENSMUSG00000086962					
ENSMUSG00000029033	ortholog_one2one	ENSRNOG00000022307	Murinae	0.00510	0.16600
ENSMUSG00000074766	ortholog_one2one	ENSRNOG00000042546	Murinae	0.00500	0.10410
ENSMUSG00000044716	ortholog_one2one	ENSRNOG00000022419	Murinae	0.02360	0.20760
ENSMUSG00000042333	ortholog_one2one	ENSRNOG00000013820	Murinae	0.11230	0.17020
ENSMUSG00000078134	ortholog_one2many	ENSRNOG00000000520	Amniota	0.01720	0.09020
ENSMUSG00000097448					
ENSMUSG00000027680	ortholog_one2one	ENSRNOG00000047902	Murinae	0.00250	0.08100
ENSMUSG00000082862					
ENSMUSG00000086433					
ENSMUSG00000085828					
ENSMUSG00000100946					
ENSMUSG00000002778	ortholog_one2one	ENSRNOG00000021082	Murinae	0.00220	0.11710
ENSMUSG00000001249	ortholog_one2one	ENSRNOG00000021097	Murinae	0.04180	0.25120
ENSMUSG00000086425					
ENSMUSG00000025439	ortholog_one2one	ENSRNOG00000012788	Murinae	0.01020	0.23330
ENSMUSG00000096073	ortholog_many2many	ENSRNOG00000048104	Murinae	0.14770	0.19990
ENSMUSG00000096073	ortholog_many2many	ENSRNOG00000048505	Murinae	0.15810	0.18130
ENSMUSG00000096073	ortholog_many2many	ENSRNOG00000049710	Murinae	0.14570	0.21260
ENSMUSG00000059898	ortholog_one2one	ENSRNOG00000017159	Murinae	0.03440	0.22950
ENSMUSG00000038268	ortholog_one2one	ENSRNOG00000003111	Murinae	0.03470	0.20040
ENSMUSG00000083897					
ENSMUSG00000086741					
ENSMUSG00000083213					
ENSMUSG00000083285					
ENSMUSG00000081414					
ENSMUSG00000081674					
ENSMUSG00000006705	ortholog_one2one	ENSRNOG00000001184	Murinae	0.00110	0.21390
ENSMUSG00000062078	ortholog_one2many	ENSRNOG00000017174	Eutheria	0.00840	0.08710
ENSMUSG00000062078	ortholog_one2many	ENSRNOG00000048297	Eutheria	0.00830	0.08700
ENSMUSG00000028756	ortholog_one2one	ENSRNOG00000015385	Murinae	0.05930	0.30480
ENSMUSG00000059278	ortholog_one2one	ENSRNOG00000009823	Murinae	0.00370	0.11620
ENSMUSG00000074479					
ENSMUSG00000033152	ortholog_one2one	ENSRNOG00000016255	Murinae	0.02010	0.14190
ENSMUSG00000040569	ortholog_one2one	ENSRNOG00000006096	Murinae	0.02290	0.13880
ENSMUSG00000067931					
ENSMUSG00000036091	ortholog_one2one	ENSRNOG00000016093	Murinae	0.06820	0.18020
ENSMUSG00000061361	ortholog_many2many	ENSRNOG00000048423	Murinae	0.03070	0.30850
ENSMUSG00000061361	ortholog_many2many	ENSRNOG00000050293	Murinae	0.03200	0.33640
ENSMUSG00000061361	ortholog_many2many	ENSRNOG00000046736	Murinae	0.03070	0.30850
ENSMUSG00000001583	ortholog_one2one	ENSRNOG00000015578	Murinae	0.04000	0.17170
ENSMUSG00000046668	ortholog_one2many	ENSRNOG00000003734	Murinae	0.01920	0.15690
ENSMUSG00000046668	ortholog_one2many	ENSRNOG00000032878	Murinae	0.01020	0.14360
ENSMUSG00000085236					
ENSMUSG00000002307	ortholog_one2one	ENSRNOG00000000477	Murinae	0.07770	0.33170
ENSMUSG00000028541	ortholog_one2one	ENSRNOG00000019609	Murinae	0.00250	0.12710
ENSMUSG00000094682	ortholog_one2many	ENSRNOG00000038674	Murinae	0.14490	0.27300
ENSMUSG00000045377	ortholog_one2one	ENSRNOG00000009870	Murinae	0.03660	0.07470
ENSMUSG00000097670					
ENSMUSG00000042379	ortholog_one2one	ENSRNOG00000010797	Murinae	0.02000	0.25430
ENSMUSG00000066258	ortholog_one2many	ENSRNOG00000017191	Murinae	0.12040	0.12250
ENSMUSG00000026701	ortholog_one2many	ENSRNOG00000002896	Murinae	0.04150	0.18750
ENSMUSG00000022241	ortholog_one2one	ENSRNOG00000019023	Murinae	0.00660	0.26600
ENSMUSG00000093867					
ENSMUSG00000085182					
ENSMUSG00000042385	ortholog_one2one	ENSRNOG00000010661	Murinae	0.04760	0.28080
ENSMUSG00000067786					
ENSMUSG00000099920					
ENSMUSG00000086313					
ENSMUSG00000074102	ortholog_one2one	ENSRNOG00000014161	Murinae	0.00560	0.19190
ENSMUSG00000101671					
ENSMUSG00000039879	ortholog_one2one	ENSRNOG00000012466	Murinae	0.00660	0.15660
ENSMUSG00000079334					
ENSMUSG00000075312					
ENSMUSG00000022288					
ENSMUSG00000031298	ortholog_one2one	ENSRNOG00000032472	Murinae	0.02950	0.14300
ENSMUSG00000086993					
ENSMUSG00000073723	ortholog_one2many	ENSRNOG00000027197	Murinae	0.30420	0.28270
ENSMUSG00000087547					
ENSMUSG00000082784					
ENSMUSG00000044795	ortholog_one2many	ENSRNOG00000045742	Murinae	0.04430	0.18100
ENSMUSG00000101718					
ENSMUSG00000046027	ortholog_one2one	ENSRNOG00000025052	Murinae	0.01930	0.15770
ENSMUSG00000026630	ortholog_one2one	ENSRNOG00000003716	Murinae	0.04570	0.53540
ENSMUSG00000035455	ortholog_one2one	ENSRNOG00000004440	Murinae	0.04210	0.16160
ENSMUSG00000030945	ortholog_one2one	ENSRNOG00000014976	Murinae	0.06090	0.15600
ENSMUSG00000086636					
ENSMUSG00000033268	ortholog_one2one	ENSRNOG00000033348	Murinae	0.01700	0.18880
ENSMUSG00000044313	ortholog_one2one	ENSRNOG00000016044	Murinae	0.05570	0.27220
ENSMUSG00000035378	ortholog_one2one	ENSRNOG00000005433	Murinae	0.04330	0.21700
ENSMUSG00000019920	ortholog_one2one	ENSRNOG00000037765	Murinae	0.06350	0.41810
ENSMUSG00000099673					
ENSMUSG00000083605					
ENSMUSG00000086648					
ENSMUSG00000089630					
ENSMUSG00000087357					
ENSMUSG00000100972					
ENSMUSG00000099435					
ENSMUSG00000066097					
ENSMUSG00000033965	ortholog_one2one	ENSRNOG00000002832	Murinae	0.00430	0.10240
ENSMUSG00000083627					
ENSMUSG00000086356					
ENSMUSG00000086992					
ENSMUSG00000020821	ortholog_one2one	ENSRNOG00000031364	Murinae	0.01350	0.22290
ENSMUSG00000013698	ortholog_one2one	ENSRNOG00000046996	Murinae	0.00320	0.16030
ENSMUSG00000043873					
ENSMUSG00000032238	ortholog_one2one	ENSRNOG00000027145	Sarcopterygii	0.06040	0.37400
ENSMUSG00000057359					
ENSMUSG00000089935					
ENSMUSG00000104368					
ENSMUSG00000006699	ortholog_one2one	ENSRNOG00000013536	Boreoeutheria	0.00000	0.04460
ENSMUSG00000033885	ortholog_one2one	ENSRNOG00000008024	Murinae	0.01070	0.20790
ENSMUSG00000006307	ortholog_one2one	ENSRNOG00000020961	Murinae	0.01360	0.10370
ENSMUSG00000025855	ortholog_one2one	ENSRNOG00000028733	Murinae	0.13230	0.32360
ENSMUSG00000038292	ortholog_one2one	ENSRNOG00000025378	Murinae	0.06740	0.21380
ENSMUSG00000037725	ortholog_one2many	ENSRNOG00000024650	Murinae	0.12220	0.27570
ENSMUSG00000037725	ortholog_one2many	ENSRNOG00000025795	Murinae	0.16230	0.31760
ENSMUSG00000037725	ortholog_one2many	ENSRNOG00000036773	Murinae	0.14160	0.29380
ENSMUSG00000037725	ortholog_one2many	ENSRNOG00000021282	Murinae	0.15420	0.26120
ENSMUSG00000006418	ortholog_one2one	ENSRNOG00000009525	Murinae	0.01400	0.20990
ENSMUSG00000103703					
ENSMUSG00000021587	ortholog_one2many	ENSRNOG00000011107	Murinae	0.02450	0.16470
ENSMUSG00000021587	ortholog_one2many	ENSRNOG00000050913	Murinae	0.02360	0.15860
ENSMUSG00000079700	ortholog_many2many	ENSRNOG00000031331	Murinae	0.14750	0.25680
ENSMUSG00000079700	ortholog_many2many	ENSRNOG00000042605	Murinae	0.19760	0.27040
ENSMUSG00000022469	ortholog_one2one	ENSRNOG00000007199	Murinae	0.01200	0.17710
ENSMUSG00000083077					
ENSMUSG00000099458					
ENSMUSG00000079487	ortholog_one2one	ENSRNOG00000003848	Murinae	0.00450	0.12710
ENSMUSG00000081339					
ENSMUSG00000103196					
ENSMUSG00000098013					
ENSMUSG00000082399					
ENSMUSG00000053181					
ENSMUSG00000019027	ortholog_one2one	ENSRNOG00000026914	Murinae	0.02460	0.23570
ENSMUSG00000052270	ortholog_many2many	ENSRNOG00000031331	Murinae	0.10490	0.25960
ENSMUSG00000052270	ortholog_many2many	ENSRNOG00000042605	Murinae	0.16370	0.28960
ENSMUSG00000078894	ortholog_one2many	ENSRNOG00000032668	Murinae	0.56850	0.34390
ENSMUSG00000089663					
ENSMUSG00000026427	ortholog_one2many	ENSRNOG00000038802	Murinae	0.35250	0.61220
ENSMUSG00000026427	ortholog_one2many	ENSRNOG00000004910	Murinae	0.03550	0.14230
ENSMUSG00000020840	ortholog_one2one	ENSRNOG00000003563	Murinae	0.00640	0.10960
ENSMUSG00000101158					
ENSMUSG00000069806	ortholog_one2one	ENSRNOG00000014416	Murinae	0.00000	0.15530
ENSMUSG00000030796	ortholog_one2one	ENSRNOG00000020695	Murinae	0.00830	0.18570
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000050587	Murinae	0.46050	1.19370
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000048316	Murinae	0.43430	1.52080
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000029050	Murinae	0.43660	1.53030
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000046205	Murinae	0.48200	1.40730
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000049843	Murinae	0.48090	1.26970
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000047272	Murinae	0.46740	1.16730
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000040007	Murinae	0.64510	1.47270
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000047778	Murinae	0.48950	1.38190
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000040020	Murinae	0.45710	1.08210
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000049239	Murinae	0.42050	1.06790
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000049705	Murinae	0.49630	1.35830
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000039141	Murinae	0.40480	0.93480
ENSMUSG00000094543	ortholog_many2many	ENSRNOG00000042048	Murinae	0.51290	1.56610
ENSMUSG00000067847	ortholog_one2many	ENSRNOG00000019823	Murinae	0.00000	0.17000
ENSMUSG00000067847	ortholog_one2many	ENSRNOG00000045555	Murinae	0.00000	0.17000
ENSMUSG00000101991					
ENSMUSG00000043782	ortholog_one2one	ENSRNOG00000003457	Murinae	0.04030	0.18150
ENSMUSG00000103694					
ENSMUSG00000026694	ortholog_one2one	ENSRNOG00000029529	Bilateria	0.70480	72.16210
ENSMUSG00000104360					
ENSMUSG00000022206	ortholog_one2one	ENSRNOG00000019184	Murinae	0.01190	0.18580
ENSMUSG00000083964					
ENSMUSG00000081350					
ENSMUSG00000089948					
ENSMUSG00000054753	ortholog_one2one	ENSRNOG00000022795	Murinae	0.04190	0.14340
ENSMUSG00000075330	ortholog_one2one	ENSRNOG00000038119	Murinae	0.13390	0.28830
ENSMUSG00000097291					
ENSMUSG00000048826	ortholog_one2one	ENSRNOG00000022921	Murinae	0.08550	0.28690
ENSMUSG00000022507	ortholog_one2one	ENSRNOG00000002545	Murinae	0.00000	0.08430
ENSMUSG00000096724					
ENSMUSG00000071637					
ENSMUSG00000040661	ortholog_one2many	ENSRNOG00000013570	Murinae	0.04400	0.16780
ENSMUSG00000040661	ortholog_one2many	ENSRNOG00000049489	Murinae	0.01020	0.10750
ENSMUSG00000030431	ortholog_one2one	ENSRNOG00000017306	Murinae	0.31100	0.83790
ENSMUSG00000033883	ortholog_one2one	ENSRNOG00000042283	Murinae	0.05000	0.30330
ENSMUSG00000026009	ortholog_one2one	ENSRNOG00000046196	Murinae	0.07640	0.22020
ENSMUSG00000058183	ortholog_one2one	ENSRNOG00000012593	Murinae	0.05070	0.26930
ENSMUSG00000039838	ortholog_one2one	ENSRNOG00000018229	Murinae	0.00830	0.31450
ENSMUSG00000039318	ortholog_one2one	ENSRNOG00000002353	Murinae	0.02150	0.22680
ENSMUSG00000022415	ortholog_one2one	ENSRNOG00000017108	Murinae	0.00360	0.25410
ENSMUSG00000056671	ortholog_one2one	ENSRNOG00000018753	Murinae	0.06070	0.20110
ENSMUSG00000070425	ortholog_one2many	ENSRNOG00000020188	Murinae	0.03010	0.19000
ENSMUSG00000043463	ortholog_one2one	ENSRNOG00000047960	Murinae	0.00230	0.10260
ENSMUSG00000083452					
ENSMUSG00000050761	ortholog_one2one	ENSRNOG00000046981	Murinae	0.06420	0.28890
ENSMUSG00000028849	ortholog_one2one	ENSRNOG00000010237	Murinae	0.02120	0.13040
ENSMUSG00000086054					
ENSMUSG00000026117	ortholog_one2one	ENSRNOG00000016995	Murinae	0.00700	0.35190
ENSMUSG00000086140					
ENSMUSG00000091786					
ENSMUSG00000040629	ortholog_one2one	ENSRNOG00000003790	Murinae	0.00980	0.10390
ENSMUSG00000022076					
ENSMUSG00000029559	ortholog_one2many	ENSRNOG00000028397	Murinae	0.12820	0.26230
ENSMUSG00000029559	ortholog_one2many	ENSRNOG00000001185	Murinae	0.06980	0.27330
ENSMUSG00000068130	ortholog_one2many	ENSRNOG00000050337	Murinae	0.06560	0.02000
ENSMUSG00000030615	ortholog_one2one	ENSRNOG00000022748	Murinae	0.03500	0.10820
ENSMUSG00000044976	ortholog_one2one	ENSRNOG00000007876	Murinae	0.04770	0.23510
ENSMUSG00000035158	ortholog_one2one	ENSRNOG00000008658	Murinae	0.00340	0.13600
ENSMUSG00000027649	ortholog_one2one	ENSRNOG00000012021	Murinae	0.00640	0.20010
ENSMUSG00000029050	ortholog_one2one	ENSRNOG00000015007	Murinae	0.00790	0.12210
ENSMUSG00000001510	ortholog_one2one	ENSRNOG00000004278	Murinae	0.00310	0.13720
ENSMUSG00000082468					
ENSMUSG00000082740					
ENSMUSG00000054423	ortholog_one2one	ENSRNOG00000008570	Murinae	0.00280	0.15390
ENSMUSG00000050552	ortholog_one2one	ENSRNOG00000027028	Murinae	0.00520	0.17110
