Mouse_gene_Ensembl_id	Zebrafish_ortholog_Ensembl_id	Ensembl_gene_tree_id
ENSMUSG00000039774	ENSDARG00000055490	ENSGT00760000118828
ENSMUSG00000090035	ENSDARG00000012745	ENSGT00760000118828
ENSMUSG00000060988	ENSDARG00000077128	ENSGT00760000118828
ENSMUSG00000000420	ENSDARG00000061335	ENSGT00760000118828
ENSMUSG00000036887	ENSDARG00000044613	ENSGT00760000118830
ENSMUSG00000036905	ENSDARG00000044612	ENSGT00760000118830
ENSMUSG00000036896	ENSDARG00000095627	ENSGT00760000118830
ENSMUSG00000056174	ENSDARG00000060893	ENSGT00760000118830
ENSMUSG00000061535	ENSDARG00000074949	ENSGT00760000118830
ENSMUSG00000046491	ENSDARG00000059944	ENSGT00760000118830
ENSMUSG00000079592	ENSDARG00000056134	ENSGT00760000118830
ENSMUSG00000030600	ENSDARG00000027602	ENSGT00760000118831
ENSMUSG00000034648	ENSDARG00000060115	ENSGT00760000118831
ENSMUSG00000021987	ENSDARG00000016794	ENSGT00760000118832
ENSMUSG00000035078	ENSDARG00000015860	ENSGT00760000118832
ENSMUSG00000018401	ENSDARG00000038472	ENSGT00760000118832
ENSMUSG00000038371	ENSDARG00000059460	ENSGT00760000118832
ENSMUSG00000045934	ENSDARG00000069755	ENSGT00760000118832
ENSMUSG00000031918	ENSDARG00000004616	ENSGT00760000118832
ENSMUSG00000031337	ENSDARG00000037560	ENSGT00760000118832
ENSMUSG00000001823	ENSDARG00000059263	ENSGT00760000118834
ENSMUSG00000022484	ENSDARG00000070348	ENSGT00760000118834
ENSMUSG00000000938	ENSDARG00000031337	ENSGT00760000118834
ENSMUSG00000043342	ENSDARG00000059274	ENSGT00760000118834
ENSMUSG00000020875	ENSDARG00000056023	ENSGT00760000118834
ENSMUSG00000026249	ENSDARG00000029353	ENSGT00760000118839
ENSMUSG00000037411	ENSDARG00000056795	ENSGT00760000118839
ENSMUSG00000091155	ENSDARG00000057108	ENSGT00760000118839
ENSMUSG00000027834	ENSDARG00000034168	ENSGT00760000118839
ENSMUSG00000022766	ENSDARG00000021208	ENSGT00760000118839
ENSMUSG00000039488	ENSDARG00000021584	ENSGT00760000118840
ENSMUSG00000053024	ENSDARG00000000472	ENSGT00760000118840
ENSMUSG00000032087	ENSDARG00000057052	ENSGT00760000118840
ENSMUSG00000030643	ENSDARG00000037884	ENSGT00760000118841
ENSMUSG00000019478	ENSDARG00000019144	ENSGT00760000118841
ENSMUSG00000043301	ENSDARG00000058985	ENSGT00760000118842
ENSMUSG00000038026	ENSDARG00000061636	ENSGT00760000118842
ENSMUSG00000062609	ENSDARG00000058988	ENSGT00760000118842
ENSMUSG00000040896	ENSDARG00000056101	ENSGT00760000118846
ENSMUSG00000009731	ENSDARG00000074746	ENSGT00760000118846
ENSMUSG00000027895	ENSDARG00000061288	ENSGT00760000118846
ENSMUSG00000020272	ENSDARG00000042760	ENSGT00760000118848
ENSMUSG00000026074	ENSDARG00000093661	ENSGT00760000118848
ENSMUSG00000020827	ENSDARG00000035360	ENSGT00760000118848
ENSMUSG00000037337	ENSDARG00000088216	ENSGT00760000118848
ENSMUSG00000034761	ENSDARG00000039125	ENSGT00760000118848
ENSMUSG00000024697	ENSDARG00000025013	ENSGT00760000118851
ENSMUSG00000034837	ENSDARG00000044199	ENSGT00760000118851
ENSMUSG00000019834	ENSDARG00000015869	ENSGT00760000118852
ENSMUSG00000023828	ENSDARG00000058775	ENSGT00760000118852
ENSMUSG00000074028	ENSDARG00000059166	ENSGT00760000118852
ENSMUSG00000026564	ENSDARG00000076927	ENSGT00760000118853
ENSMUSG00000018648	ENSDARG00000057625	ENSGT00760000118853
ENSMUSG00000047067	ENSDARG00000059695	ENSGT00760000118853
ENSMUSG00000028780	ENSDARG00000034300	ENSGT00760000118854
ENSMUSG00000040254	ENSDARG00000017369	ENSGT00760000118854
ENSMUSG00000063531	ENSDARG00000036571	ENSGT00760000118854
ENSMUSG00000021904	ENSDARG00000007560	ENSGT00760000118854
ENSMUSG00000021451	ENSDARG00000067801	ENSGT00760000118854
ENSMUSG00000026121	ENSDARG00000079611	ENSGT00760000118854
ENSMUSG00000000627	ENSDARG00000079014	ENSGT00760000118854
ENSMUSG00000045667	ENSDARG00000055632	ENSGT00760000118856
ENSMUSG00000042331	ENSDARG00000029480	ENSGT00760000118856
ENSMUSG00000028542	ENSDARG00000018534	ENSGT00760000118857
ENSMUSG00000031089	ENSDARG00000029866	ENSGT00760000118857
ENSMUSG00000021609	ENSDARG00000004219	ENSGT00760000118857
ENSMUSG00000055368	ENSDARG00000016141	ENSGT00760000118857
ENSMUSG00000030108	ENSDARG00000067567	ENSGT00760000118857
ENSMUSG00000019558	ENSDARG00000043646	ENSGT00760000118857
ENSMUSG00000023243	ENSDARG00000023587	ENSGT00760000118858
ENSMUSG00000046410	ENSDARG00000007383	ENSGT00760000118858
ENSMUSG00000031230	ENSDARG00000042233	ENSGT00760000118859
ENSMUSG00000025551	ENSDARG00000040982	ENSGT00760000118859
ENSMUSG00000031074	ENSDARG00000068094	ENSGT00760000118859
ENSMUSG00000029337	ENSDARG00000035377	ENSGT00760000118859
ENSMUSG00000050917	ENSDARG00000068095	ENSGT00760000118859
ENSMUSG00000035133	ENSDARG00000061294	ENSGT00760000118863
ENSMUSG00000030047	ENSDARG00000061784	ENSGT00760000118863
ENSMUSG00000026425	ENSDARG00000032161	ENSGT00760000118863
ENSMUSG00000022436	ENSDARG00000078119	ENSGT00760000118863
ENSMUSG00000018822	ENSDARG00000039041	ENSGT00760000118864
ENSMUSG00000049791	ENSDARG00000077111	ENSGT00760000118864
ENSMUSG00000081683	ENSDARG00000068213	ENSGT00760000118864
ENSMUSG00000027004	ENSDARG00000018383	ENSGT00760000118864
ENSMUSG00000022297	ENSDARG00000042731	ENSGT00760000118864
ENSMUSG00000050288	ENSDARG00000054438	ENSGT00760000118864
ENSMUSG00000044674	ENSDARG00000041464	ENSGT00760000118864
ENSMUSG00000031402	ENSDARG00000031475	ENSGT00760000118866
ENSMUSG00000032244	ENSDARG00000062636	ENSGT00760000118867
ENSMUSG00000057766	ENSDARG00000057159	ENSGT00760000118867
ENSMUSG00000022515	ENSDARG00000038557	ENSGT00760000118867
ENSMUSG00000031641	ENSDARG00000009074	ENSGT00760000118868
ENSMUSG00000031613	ENSDARG00000012016	ENSGT00760000118868
ENSMUSG00000036775	ENSDARG00000045257	ENSGT00760000118868
ENSMUSG00000061559	ENSDARG00000007755	ENSGT00760000118869
ENSMUSG00000047767	ENSDARG00000086191	ENSGT00760000118869
ENSMUSG00000074088	ENSDARG00000023160	ENSGT00760000118869
ENSMUSG00000023345	ENSDARG00000078533	ENSGT00760000118869
ENSMUSG00000019952	ENSDARG00000021110	ENSGT00760000118869
ENSMUSG00000053161	ENSDARG00000021462	ENSGT00760000118869
ENSMUSG00000029436	ENSDARG00000078915	ENSGT00760000118870
ENSMUSG00000027612	ENSDARG00000018896	ENSGT00760000118870
ENSMUSG00000050578	ENSDARG00000015797	ENSGT00760000118870
ENSMUSG00000030560	ENSDARG00000018806	ENSGT00760000118871
ENSMUSG00000083282	ENSDARG00000063095	ENSGT00760000118871
ENSMUSG00000028015	ENSDARG00000052855	ENSGT00760000118871
ENSMUSG00000028111	ENSDARG00000040251	ENSGT00760000118871
ENSMUSG00000000568	ENSDARG00000059246	ENSGT00760000118873
ENSMUSG00000069565	ENSDARG00000070846	ENSGT00760000118873
ENSMUSG00000024451	ENSDARG00000076801	ENSGT00760000118874
ENSMUSG00000023353	ENSDARG00000075908	ENSGT00760000118874
ENSMUSG00000001588	ENSDARG00000056346	ENSGT00760000118874
ENSMUSG00000036995	ENSDARG00000021896	ENSGT00760000118874
ENSMUSG00000030351	ENSDARG00000001781	ENSGT00760000118875
ENSMUSG00000039691	ENSDARG00000044767	ENSGT00760000118875
ENSMUSG00000001763	ENSDARG00000004497	ENSGT00760000118875
ENSMUSG00000037824	ENSDARG00000055938	ENSGT00760000118875
ENSMUSG00000067377	ENSDARG00000015759	ENSGT00760000118875
ENSMUSG00000025351	ENSDARG00000025147	ENSGT00760000118875
ENSMUSG00000026834	ENSDARG00000086172	ENSGT00760000118876
ENSMUSG00000000530	ENSDARG00000018179	ENSGT00760000118876
ENSMUSG00000031698	ENSDARG00000076348	ENSGT00760000118877
ENSMUSG00000026094	ENSDARG00000014348	ENSGT00760000118877
ENSMUSG00000034974	ENSDARG00000074447	ENSGT00760000118877
ENSMUSG00000011589	ENSDARG00000062017	ENSGT00760000118878
ENSMUSG00000035235	ENSDARG00000010010	ENSGT00760000118878
ENSMUSG00000062077	ENSDARG00000029907	ENSGT00760000118878
ENSMUSG00000033949	ENSDARG00000062794	ENSGT00760000118878
ENSMUSG00000036913	ENSDARG00000002226	ENSGT00760000118878
ENSMUSG00000021071	ENSDARG00000039123	ENSGT00760000118878
ENSMUSG00000059479	ENSDARG00000068219	ENSGT00760000118879
ENSMUSG00000069920	ENSDARG00000041616	ENSGT00760000118879
ENSMUSG00000034780	ENSDARG00000075154	ENSGT00760000118879
ENSMUSG00000022893	ENSDARG00000041566	ENSGT00760000118880
ENSMUSG00000046169	ENSDARG00000041982	ENSGT00760000118880
ENSMUSG00000053399	ENSDARG00000001999	ENSGT00760000118880
ENSMUSG00000049538	ENSDARG00000074646	ENSGT00760000118880
ENSMUSG00000059901	ENSDARG00000078494	ENSGT00760000118880
ENSMUSG00000043635	ENSDARG00000060127	ENSGT00760000118880
ENSMUSG00000058145	ENSDARG00000075555	ENSGT00760000118880
ENSMUSG00000021835	ENSDARG00000019995	ENSGT00760000118883
ENSMUSG00000039004	ENSDARG00000015686	ENSGT00760000118883
ENSMUSG00000032179	ENSDARG00000004965	ENSGT00760000118883
ENSMUSG00000038259	ENSDARG00000002760	ENSGT00760000118883
ENSMUSG00000072625	ENSDARG00000059173	ENSGT00760000118883
ENSMUSG00000003974	ENSDARG00000031712	ENSGT00760000118884
ENSMUSG00000070469	ENSDARG00000027903	ENSGT00760000118885
ENSMUSG00000047497	ENSDARG00000067549	ENSGT00760000118885
ENSMUSG00000036040	ENSDARG00000074033	ENSGT00760000118885
ENSMUSG00000015850	ENSDARG00000063407	ENSGT00760000118885
ENSMUSG00000014852	ENSDARG00000076270	ENSGT00760000118885
ENSMUSG00000031618	ENSDARG00000037025	ENSGT00760000118887
ENSMUSG00000031870	ENSDARG00000035966	ENSGT00760000118887
ENSMUSG00000023034	ENSDARG00000000796	ENSGT00760000118887
ENSMUSG00000028341	ENSDARG00000055854	ENSGT00760000118887
ENSMUSG00000040537	ENSDARG00000060532	ENSGT00760000118888
ENSMUSG00000011256	ENSDARG00000067545	ENSGT00760000118888
ENSMUSG00000027318	ENSDARG00000059693	ENSGT00760000118888
ENSMUSG00000031555	ENSDARG00000010070	ENSGT00760000118888
ENSMUSG00000028525	ENSDARG00000032868	ENSGT00760000118889
ENSMUSG00000025584	ENSDARG00000088905	ENSGT00760000118889
ENSMUSG00000021684	ENSDARG00000063706	ENSGT00760000118889
ENSMUSG00000027249	ENSDARG00000036041	ENSGT00760000118890
ENSMUSG00000031443	ENSDARG00000076045	ENSGT00760000118890
ENSMUSG00000031444	ENSDARG00000088581	ENSGT00760000118890
ENSMUSG00000061780	ENSDARG00000039579	ENSGT00760000118895
ENSMUSG00000029797	ENSDARG00000067859	ENSGT00760000118896
ENSMUSG00000009487	ENSDARG00000068460	ENSGT00760000118896
ENSMUSG00000037705	ENSDARG00000059558	ENSGT00760000118896
ENSMUSG00000026572	ENSDARG00000079187	ENSGT00760000118897
ENSMUSG00000018604	ENSDARG00000002216	ENSGT00760000118897
ENSMUSG00000000094	ENSDARG00000030058	ENSGT00760000118897
ENSMUSG00000018263	ENSDARG00000024894	ENSGT00760000118897
ENSMUSG00000027868	ENSDARG00000002582	ENSGT00760000118897
ENSMUSG00000031241	ENSDARG00000091748	ENSGT00760000118897
ENSMUSG00000032454	ENSDARG00000070038	ENSGT00760000118898
ENSMUSG00000050379	ENSDARG00000010721	ENSGT00760000118899
ENSMUSG00000026276	ENSDARG00000027590	ENSGT00760000118899
ENSMUSG00000022542	ENSDARG00000019191	ENSGT00760000118899
ENSMUSG00000026395	ENSDARG00000071437	ENSGT00760000118900
ENSMUSG00000027303	ENSDARG00000001769	ENSGT00760000118900
ENSMUSG00000053716	ENSDARG00000032738	ENSGT00760000118902
ENSMUSG00000019960	ENSDARG00000070914	ENSGT00760000118902
ENSMUSG00000034765	ENSDARG00000019307	ENSGT00760000118902
ENSMUSG00000027368	ENSDARG00000036572	ENSGT00760000118902
ENSMUSG00000024190	ENSDARG00000007628	ENSGT00760000118902
ENSMUSG00000031530	ENSDARG00000044688	ENSGT00760000118902
ENSMUSG00000039384	ENSDARG00000052465	ENSGT00760000118902
ENSMUSG00000026358	ENSDARG00000089077	ENSGT00760000118903
ENSMUSG00000026357	ENSDARG00000036106	ENSGT00760000118903
ENSMUSG00000026678	ENSDARG00000002644	ENSGT00760000118903
ENSMUSG00000038530	ENSDARG00000070047	ENSGT00760000118903
ENSMUSG00000019775	ENSDARG00000039435	ENSGT00760000118903
ENSMUSG00000002459	ENSDARG00000038859	ENSGT00760000118903
ENSMUSG00000002458	ENSDARG00000077385	ENSGT00760000118903
ENSMUSG00000097084	ENSDARG00000008133	ENSGT00760000118904
ENSMUSG00000024590	ENSDARG00000044299	ENSGT00760000118905
ENSMUSG00000062075	ENSDARG00000009933	ENSGT00760000118905
ENSMUSG00000023484	ENSDARG00000028306	ENSGT00760000118905
ENSMUSG00000020932	ENSDARG00000025301	ENSGT00760000118905
ENSMUSG00000022054	ENSDARG00000021351	ENSGT00760000118905
ENSMUSG00000039155	ENSDARG00000078404	ENSGT00760000118906
ENSMUSG00000031962	ENSDARG00000068191	ENSGT00760000118906
ENSMUSG00000031841	ENSDARG00000014215	ENSGT00760000118906
ENSMUSG00000008976	ENSDARG00000069289	ENSGT00760000118907
ENSMUSG00000026436	ENSDARG00000077092	ENSGT00760000118907
ENSMUSG00000008398	ENSDARG00000018688	ENSGT00760000118907
ENSMUSG00000017724	ENSDARG00000018303	ENSGT00760000118907
ENSMUSG00000040726	ENSDARG00000054509	ENSGT00760000118908
ENSMUSG00000022738	ENSDARG00000076491	ENSGT00760000118908
ENSMUSG00000021095	ENSDARG00000059073	ENSGT00760000118908
ENSMUSG00000021848	ENSDARG00000011235	ENSGT00760000118908
ENSMUSG00000021493	ENSDARG00000030638	ENSGT00760000118910
ENSMUSG00000021798	ENSDARG00000056322	ENSGT00760000118910
ENSMUSG00000028259	ENSDARG00000014805	ENSGT00760000118910
ENSMUSG00000024696	ENSDARG00000079315	ENSGT00760000118910
ENSMUSG00000028914	ENSDARG00000004325	ENSGT00760000118912
ENSMUSG00000029863	ENSDARG00000062052	ENSGT00760000118912
ENSMUSG00000008489	ENSDARG00000040732	ENSGT00760000118913
ENSMUSG00000054582	ENSDARG00000002597	ENSGT00760000118913
ENSMUSG00000038526	ENSDARG00000061697	ENSGT00760000118915
ENSMUSG00000032373	ENSDARG00000045644	ENSGT00760000118915
ENSMUSG00000041261	ENSDARG00000039098	ENSGT00760000118915
ENSMUSG00000031883	ENSDARG00000045139	ENSGT00760000118915
ENSMUSG00000020900	ENSDARG00000000103	ENSGT00760000118919
ENSMUSG00000071424	ENSDARG00000055302	ENSGT00760000118920
ENSMUSG00000032017	ENSDARG00000026753	ENSGT00760000118920
ENSMUSG00000001985	ENSDARG00000077715	ENSGT00760000118920
ENSMUSG00000029595	ENSDARG00000057936	ENSGT00760000118921
ENSMUSG00000006215	ENSDARG00000074548	ENSGT00760000118922
ENSMUSG00000063659	ENSDARG00000028228	ENSGT00760000118922
ENSMUSG00000027583	ENSDARG00000078191	ENSGT00760000118922
ENSMUSG00000069114	ENSDARG00000077101	ENSGT00760000118922
ENSMUSG00000048485	ENSDARG00000035889	ENSGT00760000118922
ENSMUSG00000028807	ENSDARG00000059226	ENSGT00760000118922
ENSMUSG00000047412	ENSDARG00000061110	ENSGT00760000118922
ENSMUSG00000035011	ENSDARG00000039899	ENSGT00760000118922
ENSMUSG00000044646	ENSDARG00000089716	ENSGT00760000118922
ENSMUSG00000020357	ENSDARG00000015717	ENSGT00760000118923
ENSMUSG00000062960	ENSDARG00000017321	ENSGT00760000118923
ENSMUSG00000029648	ENSDARG00000019371	ENSGT00760000118923
ENSMUSG00000042817	ENSDARG00000058503	ENSGT00760000118923
ENSMUSG00000024620	ENSDARG00000057345	ENSGT00760000118923
ENSMUSG00000005320	ENSDARG00000069105	ENSGT00760000118923
ENSMUSG00000030849	ENSDARG00000058115	ENSGT00760000118923
ENSMUSG00000030110	ENSDARG00000055305	ENSGT00760000118923
ENSMUSG00000040624	ENSDARG00000063484	ENSGT00760000118925
ENSMUSG00000048960	ENSDARG00000071692	ENSGT00760000118925
ENSMUSG00000039621	ENSDARG00000075793	ENSGT00760000118925
ENSMUSG00000021990	ENSDARG00000062837	ENSGT00760000118925
ENSMUSG00000009621	ENSDARG00000044718	ENSGT00760000118925
ENSMUSG00000044367	ENSDARG00000055342	ENSGT00760000118926
ENSMUSG00000020102	ENSDARG00000074923	ENSGT00760000118926
ENSMUSG00000027896	ENSDARG00000042807	ENSGT00760000118926
ENSMUSG00000047230	ENSDARG00000044387	ENSGT00760000118928
ENSMUSG00000066058	ENSDARG00000044569	ENSGT00760000118928
ENSMUSG00000070645	ENSDARG00000041858	ENSGT00760000118929
ENSMUSG00000032086	ENSDARG00000007177	ENSGT00760000118929
ENSMUSG00000031491	ENSDARG00000055559	ENSGT00760000118930
ENSMUSG00000035594	ENSDARG00000003420	ENSGT00760000118930
ENSMUSG00000026251	ENSDARG00000019342	ENSGT00760000118930
ENSMUSG00000014609	ENSDARG00000034307	ENSGT00760000118930
ENSMUSG00000026253	ENSDARG00000086647	ENSGT00760000118930
ENSMUSG00000003308	ENSDARG00000074634	ENSGT00760000118931
ENSMUSG00000026455	ENSDARG00000018430	ENSGT00760000118931
ENSMUSG00000078484	ENSDARG00000037324	ENSGT00760000118931
ENSMUSG00000014164	ENSDARG00000056647	ENSGT00760000118931
ENSMUSG00000031605	ENSDARG00000061786	ENSGT00760000118931
ENSMUSG00000026705	ENSDARG00000038801	ENSGT00760000118931
ENSMUSG00000054792	ENSDARG00000004306	ENSGT00760000118931
ENSMUSG00000054920	ENSDARG00000062122	ENSGT00760000118931
ENSMUSG00000029312	ENSDARG00000015344	ENSGT00760000118931
ENSMUSG00000038045	ENSDARG00000086826	ENSGT00760000118932
ENSMUSG00000000739	ENSDARG00000007769	ENSGT00760000118932
ENSMUSG00000024497	ENSDARG00000006206	ENSGT00760000118935
ENSMUSG00000004842	ENSDARG00000058924	ENSGT00760000118935
ENSMUSG00000009734	ENSDARG00000086362	ENSGT00760000118935
ENSMUSG00000036834	ENSDARG00000079253	ENSGT00760000118936
ENSMUSG00000040061	ENSDARG00000090381	ENSGT00760000118936
ENSMUSG00000038910	ENSDARG00000075247	ENSGT00760000118936
ENSMUSG00000026596	ENSDARG00000013841	ENSGT00760000118938
ENSMUSG00000026842	ENSDARG00000035187	ENSGT00760000118938
ENSMUSG00000027579	ENSDARG00000077783	ENSGT00760000118938
ENSMUSG00000019779	ENSDARG00000027807	ENSGT00760000118938
ENSMUSG00000003283	ENSDARG00000058647	ENSGT00760000118938
ENSMUSG00000000409	ENSDARG00000059282	ENSGT00760000118938
ENSMUSG00000014453	ENSDARG00000007783	ENSGT00760000118938
ENSMUSG00000032218	ENSDARG00000036180	ENSGT00760000118939
ENSMUSG00000070348	ENSDARG00000035750	ENSGT00760000118939
ENSMUSG00000034165	ENSDARG00000027391	ENSGT00760000118939
ENSMUSG00000002068	ENSDARG00000011133	ENSGT00760000118939
ENSMUSG00000028212	ENSDARG00000027918	ENSGT00760000118939
ENSMUSG00000027793	ENSDARG00000043236	ENSGT00760000118939
ENSMUSG00000001493	ENSDARG00000007891	ENSGT00760000118940
ENSMUSG00000029844	ENSDARG00000057721	ENSGT00760000118940
ENSMUSG00000036856	ENSDARG00000071208	ENSGT00760000118943
ENSMUSG00000022997	ENSDARG00000055554	ENSGT00760000118943
ENSMUSG00000010797	ENSDARG00000041117	ENSGT00760000118943
ENSMUSG00000030170	ENSDARG00000034894	ENSGT00760000118943
ENSMUSG00000021994	ENSDARG00000014495	ENSGT00760000118943
ENSMUSG00000000125	ENSDARG00000038990	ENSGT00760000118943
ENSMUSG00000009900	ENSDARG00000058822	ENSGT00760000118943
ENSMUSG00000015957	ENSDARG00000014796	ENSGT00760000118943
ENSMUSG00000029671	ENSDARG00000094973	ENSGT00760000118943
ENSMUSG00000048310	ENSDARG00000056713	ENSGT00760000118944
ENSMUSG00000022485	ENSDARG00000070340	ENSGT00760000118945
ENSMUSG00000038253	ENSDARG00000001784	ENSGT00760000118945
ENSMUSG00000038721	ENSDARG00000056030	ENSGT00760000118945
ENSMUSG00000063887	ENSDARG00000077710	ENSGT00760000118946
ENSMUSG00000023328	ENSDARG00000031796	ENSGT00760000118946
ENSMUSG00000022136	ENSDARG00000041110	ENSGT00760000118947
ENSMUSG00000030708	ENSDARG00000043157	ENSGT00760000118947
ENSMUSG00000028035	ENSDARG00000038978	ENSGT00760000118947
ENSMUSG00000027606	ENSDARG00000058147	ENSGT00760000118947
ENSMUSG00000005897	ENSDARG00000045527	ENSGT00760000118948
ENSMUSG00000005893	ENSDARG00000042477	ENSGT00760000118948
ENSMUSG00000015843	ENSDARG00000004697	ENSGT00760000118948
ENSMUSG00000017688	ENSDARG00000071565	ENSGT00760000118948
ENSMUSG00000017950	ENSDARG00000021494	ENSGT00760000118948
ENSMUSG00000031529	ENSDARG00000077650	ENSGT00760000118950
ENSMUSG00000052331	ENSDARG00000026028	ENSGT00760000118950
ENSMUSG00000014496	ENSDARG00000009023	ENSGT00760000118950
ENSMUSG00000022442	ENSDARG00000090778	ENSGT00760000118951
ENSMUSG00000074673	ENSDARG00000062806	ENSGT00760000118951
ENSMUSG00000027394	ENSDARG00000062418	ENSGT00760000118951
ENSMUSG00000026885	ENSDARG00000060374	ENSGT00760000118951
ENSMUSG00000033257	ENSDARG00000078935	ENSGT00760000118951
ENSMUSG00000027978	ENSDARG00000061830	ENSGT00760000118953
ENSMUSG00000047216	ENSDARG00000074991	ENSGT00760000118954
ENSMUSG00000053166	ENSDARG00000075268	ENSGT00760000118954
ENSMUSG00000031871	ENSDARG00000075549	ENSGT00760000118954
ENSMUSG00000036510	ENSDARG00000037478	ENSGT00760000118954
ENSMUSG00000031673	ENSDARG00000021442	ENSGT00760000118954
ENSMUSG00000000792	ENSDARG00000005392	ENSGT00760000118955
ENSMUSG00000028544	ENSDARG00000005518	ENSGT00760000118955
ENSMUSG00000030769	ENSDARG00000019932	ENSGT00760000118955
ENSMUSG00000024300	ENSDARG00000078734	ENSGT00760000118956
ENSMUSG00000035441	ENSDARG00000036863	ENSGT00760000118956
ENSMUSG00000020437	ENSDARG00000036104	ENSGT00760000118956
ENSMUSG00000018417	ENSDARG00000024694	ENSGT00760000118956
ENSMUSG00000035172	ENSDARG00000070174	ENSGT00760000118956
ENSMUSG00000037351	ENSDARG00000011611	ENSGT00760000118957
ENSMUSG00000014603	ENSDARG00000091086	ENSGT00760000118958
ENSMUSG00000040310	ENSDARG00000088332	ENSGT00760000118958
ENSMUSG00000041730	ENSDARG00000069329	ENSGT00760000118958
ENSMUSG00000041624	ENSDARG00000093185	ENSGT00760000118959
ENSMUSG00000028005	ENSDARG00000086790	ENSGT00760000118959
ENSMUSG00000021933	ENSDARG00000056591	ENSGT00760000118959
ENSMUSG00000028469	ENSDARG00000011390	ENSGT00760000118959
ENSMUSG00000055523	ENSDARG00000076776	ENSGT00760000118959
ENSMUSG00000022857	ENSDARG00000079393	ENSGT00760000118962
ENSMUSG00000033177	ENSDARG00000086161	ENSGT00760000118962
ENSMUSG00000000385	ENSDARG00000045889	ENSGT00760000118962
ENSMUSG00000005237	ENSDARG00000087352	ENSGT00760000118964
ENSMUSG00000019027	ENSDARG00000055736	ENSGT00760000118964
ENSMUSG00000052273	ENSDARG00000068468	ENSGT00760000118964
ENSMUSG00000021879	ENSDARG00000059987	ENSGT00760000118964
ENSMUSG00000022262	ENSDARG00000087373	ENSGT00760000118964
ENSMUSG00000038011	ENSDARG00000061486	ENSGT00760000118964
ENSMUSG00000018707	ENSDARG00000014717	ENSGT00760000118964
ENSMUSG00000035722	ENSDARG00000074221	ENSGT00760000118965
ENSMUSG00000050296	ENSDARG00000074749	ENSGT00760000118965
ENSMUSG00000018800	ENSDARG00000074041	ENSGT00760000118965
ENSMUSG00000038780	ENSDARG00000016086	ENSGT00760000118966
ENSMUSG00000041058	ENSDARG00000097537	ENSGT00760000118966
ENSMUSG00000031930	ENSDARG00000061345	ENSGT00760000118966
