Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000037539	ENSGT00760000118901
ENSDARG00000032738	ENSGT00760000118902
ENSDARG00000070914	ENSGT00760000118902
ENSDARG00000007628	ENSGT00760000118902
ENSDARG00000044688	ENSGT00760000118902
ENSDARG00000019307	ENSGT00760000118902
ENSDARG00000036572	ENSGT00760000118902
ENSDARG00000052465	ENSGT00760000118902
ENSDARG00000089077	ENSGT00760000118903
ENSDARG00000002644	ENSGT00760000118903
ENSDARG00000088605	ENSGT00760000118903
ENSDARG00000070047	ENSGT00760000118903
ENSDARG00000036106	ENSGT00760000118903
ENSDARG00000077385	ENSGT00760000118903
ENSDARG00000039435	ENSGT00760000118903
ENSDARG00000038859	ENSGT00760000118903
ENSDARG00000008133	ENSGT00760000118904
ENSDARG00000008010	ENSGT00760000118904
ENSDARG00000019659	ENSGT00760000118904
ENSDARG00000069715	ENSGT00760000118904
ENSDARG00000012788	ENSGT00760000118904
ENSDARG00000062892	ENSGT00760000118904
ENSDARG00000042485	ENSGT00760000118904
ENSDARG00000012281	ENSGT00760000118905
ENSDARG00000021351	ENSGT00760000118905
ENSDARG00000003146	ENSGT00760000118905
ENSDARG00000068589	ENSGT00760000118905
ENSDARG00000028306	ENSGT00760000118905
ENSDARG00000025301	ENSGT00760000118905
ENSDARG00000007751	ENSGT00760000118905
ENSDARG00000044299	ENSGT00760000118905
ENSDARG00000009933	ENSGT00760000118905
ENSDARG00000039677	ENSGT00760000118906
ENSDARG00000078404	ENSGT00760000118906
ENSDARG00000014215	ENSGT00760000118906
ENSDARG00000068191	ENSGT00760000118906
ENSDARG00000076512	ENSGT00760000118907
ENSDARG00000054632	ENSGT00760000118907
ENSDARG00000040080	ENSGT00760000118907
ENSDARG00000009242	ENSGT00760000118907
ENSDARG00000053868	ENSGT00760000118907
ENSDARG00000069289	ENSGT00760000118907
ENSDARG00000018688	ENSGT00760000118907
ENSDARG00000078066	ENSGT00760000118907
ENSDARG00000077092	ENSGT00760000118907
ENSDARG00000018303	ENSGT00760000118907
ENSDARG00000054509	ENSGT00760000118908
ENSDARG00000011235	ENSGT00760000118908
ENSDARG00000043483	ENSGT00760000118908
ENSDARG00000070069	ENSGT00760000118908
ENSDARG00000009922	ENSGT00760000118908
ENSDARG00000076491	ENSGT00760000118908
ENSDARG00000059073	ENSGT00760000118908
ENSDARG00000056322	ENSGT00760000118910
ENSDARG00000038267	ENSGT00760000118910
ENSDARG00000030638	ENSGT00760000118910
ENSDARG00000014805	ENSGT00760000118910
ENSDARG00000071498	ENSGT00760000118910
ENSDARG00000079315	ENSGT00760000118910
ENSDARG00000070272	ENSGT00760000118912
ENSDARG00000004325	ENSGT00760000118912
ENSDARG00000062052	ENSGT00760000118912
ENSDARG00000002597	ENSGT00760000118913
ENSDARG00000017219	ENSGT00760000118913
ENSDARG00000059259	ENSGT00760000118913
ENSDARG00000014420	ENSGT00760000118913
ENSDARG00000040732	ENSGT00760000118913
ENSDARG00000039098	ENSGT00760000118915
ENSDARG00000045139	ENSGT00760000118915
ENSDARG00000056499	ENSGT00760000118915
ENSDARG00000061697	ENSGT00760000118915
ENSDARG00000045644	ENSGT00760000118915
ENSDARG00000044512	ENSGT00760000118915
ENSDARG00000000103	ENSGT00760000118919
ENSDARG00000026753	ENSGT00760000118920
ENSDARG00000077715	ENSGT00760000118920
ENSDARG00000055302	ENSGT00760000118920
ENSDARG00000077915	ENSGT00760000118921
ENSDARG00000003803	ENSGT00760000118921
ENSDARG00000057936	ENSGT00760000118921
ENSDARG00000053499	ENSGT00760000118921
ENSDARG00000074548	ENSGT00760000118922
ENSDARG00000028228	ENSGT00760000118922
ENSDARG00000059226	ENSGT00760000118922
ENSDARG00000035889	ENSGT00760000118922
ENSDARG00000078191	ENSGT00760000118922
ENSDARG00000077101	ENSGT00760000118922
ENSDARG00000039899	ENSGT00760000118922
ENSDARG00000089716	ENSGT00760000118922
ENSDARG00000061110	ENSGT00760000118922
ENSDARG00000058115	ENSGT00760000118923
ENSDARG00000011027	ENSGT00760000118923
ENSDARG00000069105	ENSGT00760000118923
ENSDARG00000055305	ENSGT00760000118923
ENSDARG00000058503	ENSGT00760000118923
ENSDARG00000057345	ENSGT00760000118923
ENSDARG00000007889	ENSGT00760000118923
ENSDARG00000019371	ENSGT00760000118923
ENSDARG00000017321	ENSGT00760000118923
ENSDARG00000015717	ENSGT00760000118923
ENSDARG00000015815	ENSGT00760000118923
ENSDARG00000056379	ENSGT00760000118924
ENSDARG00000059049	ENSGT00760000118924
ENSDARG00000087780	ENSGT00760000118925
ENSDARG00000062837	ENSGT00760000118925
ENSDARG00000071692	ENSGT00760000118925
ENSDARG00000075793	ENSGT00760000118925
ENSDARG00000044718	ENSGT00760000118925
ENSDARG00000063484	ENSGT00760000118925
ENSDARG00000016963	ENSGT00760000118926
ENSDARG00000074923	ENSGT00760000118926
ENSDARG00000055342	ENSGT00760000118926
ENSDARG00000089885	ENSGT00760000118926
ENSDARG00000013775	ENSGT00760000118926
ENSDARG00000042807	ENSGT00760000118926
ENSDARG00000058880	ENSGT00760000118928
ENSDARG00000069505	ENSGT00760000118928
ENSDARG00000043133	ENSGT00760000118928
ENSDARG00000044569	ENSGT00760000118928
ENSDARG00000044387	ENSGT00760000118928
ENSDARG00000026095	ENSGT00760000118928
ENSDARG00000052792	ENSGT00760000118929
ENSDARG00000057698	ENSGT00760000118929
ENSDARG00000041858	ENSGT00760000118929
ENSDARG00000007177	ENSGT00760000118929
ENSDARG00000055559	ENSGT00760000118930
ENSDARG00000003420	ENSGT00760000118930
ENSDARG00000034307	ENSGT00760000118930
ENSDARG00000086647	ENSGT00760000118930
ENSDARG00000019342	ENSGT00760000118930
ENSDARG00000022532	ENSGT00760000118930
ENSDARG00000069660	ENSGT00760000118930
ENSDARG00000074634	ENSGT00760000118931
ENSDARG00000016132	ENSGT00760000118931
ENSDARG00000038801	ENSGT00760000118931
ENSDARG00000061786	ENSGT00760000118931
ENSDARG00000056647	ENSGT00760000118931
ENSDARG00000037324	ENSGT00760000118931
ENSDARG00000015344	ENSGT00760000118931
ENSDARG00000062122	ENSGT00760000118931
ENSDARG00000004306	ENSGT00760000118931
ENSDARG00000018430	ENSGT00760000118931
ENSDARG00000086826	ENSGT00760000118932
ENSDARG00000028367	ENSGT00760000118932
ENSDARG00000007769	ENSGT00760000118932
ENSDARG00000006206	ENSGT00760000118935
ENSDARG00000009823	ENSGT00760000118935
ENSDARG00000076262	ENSGT00760000118935
ENSDARG00000044774	ENSGT00760000118935
ENSDARG00000058924	ENSGT00760000118935
ENSDARG00000011570	ENSGT00760000118935
ENSDARG00000086362	ENSGT00760000118935
ENSDARG00000090381	ENSGT00760000118936
ENSDARG00000067676	ENSGT00760000118936
ENSDARG00000062575	ENSGT00760000118936
ENSDARG00000075247	ENSGT00760000118936
ENSDARG00000059960	ENSGT00760000118936
ENSDARG00000079253	ENSGT00760000118936
ENSDARG00000042803	ENSGT00760000118937
ENSDARG00000035187	ENSGT00760000118938
ENSDARG00000013841	ENSGT00760000118938
ENSDARG00000077783	ENSGT00760000118938
ENSDARG00000027807	ENSGT00760000118938
ENSDARG00000004378	ENSGT00760000118938
ENSDARG00000025319	ENSGT00760000118938
ENSDARG00000007783	ENSGT00760000118938
ENSDARG00000059282	ENSGT00760000118938
ENSDARG00000058647	ENSGT00760000118938
ENSDARG00000035750	ENSGT00760000118939
ENSDARG00000027391	ENSGT00760000118939
ENSDARG00000011133	ENSGT00760000118939
ENSDARG00000027918	ENSGT00760000118939
ENSDARG00000043236	ENSGT00760000118939
ENSDARG00000055250	ENSGT00760000118939
ENSDARG00000036180	ENSGT00760000118939
ENSDARG00000059255	ENSGT00760000118940
ENSDARG00000056012	ENSGT00760000118940
ENSDARG00000035735	ENSGT00760000118940
ENSDARG00000007891	ENSGT00760000118940
ENSDARG00000006350	ENSGT00760000118940
ENSDARG00000012697	ENSGT00760000118940
ENSDARG00000071418	ENSGT00760000118940
ENSDARG00000035984	ENSGT00760000118940
ENSDARG00000057721	ENSGT00760000118940
ENSDARG00000038990	ENSGT00760000118943
ENSDARG00000058822	ENSGT00760000118943
ENSDARG00000005050	ENSGT00760000118943
ENSDARG00000041117	ENSGT00760000118943
ENSDARG00000055554	ENSGT00760000118943
ENSDARG00000034894	ENSGT00760000118943
ENSDARG00000014495	ENSGT00760000118943
ENSDARG00000040159	ENSGT00760000118943
ENSDARG00000071208	ENSGT00760000118943
ENSDARG00000094973	ENSGT00760000118943
ENSDARG00000014796	ENSGT00760000118943
ENSDARG00000057000	ENSGT00760000118944
ENSDARG00000056713	ENSGT00760000118944
ENSDARG00000078504	ENSGT00760000118944
ENSDARG00000010630	ENSGT00760000118945
ENSDARG00000056030	ENSGT00760000118945
ENSDARG00000059276	ENSGT00760000118945
ENSDARG00000070340	ENSGT00760000118945
ENSDARG00000001784	ENSGT00760000118945
ENSDARG00000077710	ENSGT00760000118946
ENSDARG00000062581	ENSGT00760000118946
ENSDARG00000031796	ENSGT00760000118946
ENSDARG00000043157	ENSGT00760000118947
ENSDARG00000041110	ENSGT00760000118947
ENSDARG00000017874	ENSGT00760000118947
ENSDARG00000038978	ENSGT00760000118947
ENSDARG00000004187	ENSGT00760000118947
ENSDARG00000058147	ENSGT00760000118947
ENSDARG00000041896	ENSGT00760000118947
ENSDARG00000021494	ENSGT00760000118948
ENSDARG00000071565	ENSGT00760000118948
ENSDARG00000045527	ENSGT00760000118948
ENSDARG00000042477	ENSGT00760000118948
ENSDARG00000033172	ENSGT00760000118948
ENSDARG00000052695	ENSGT00760000118948
ENSDARG00000004697	ENSGT00760000118948
ENSDARG00000037455	ENSGT00760000118949
ENSDARG00000002394	ENSGT00760000118949
ENSDARG00000079065	ENSGT00760000118950
ENSDARG00000077650	ENSGT00760000118950
ENSDARG00000009023	ENSGT00760000118950
ENSDARG00000026028	ENSGT00760000118950
ENSDARG00000002213	ENSGT00760000118950
ENSDARG00000077853	ENSGT00760000118951
ENSDARG00000060374	ENSGT00760000118951
ENSDARG00000062418	ENSGT00760000118951
ENSDARG00000090778	ENSGT00760000118951
ENSDARG00000062806	ENSGT00760000118951
ENSDARG00000078935	ENSGT00760000118951
ENSDARG00000089650	ENSGT00760000118951
ENSDARG00000061830	ENSGT00760000118953
ENSDARG00000075549	ENSGT00760000118954
ENSDARG00000075268	ENSGT00760000118954
ENSDARG00000074991	ENSGT00760000118954
ENSDARG00000037478	ENSGT00760000118954
ENSDARG00000021442	ENSGT00760000118954
ENSDARG00000005392	ENSGT00760000118955
ENSDARG00000003697	ENSGT00760000118955
ENSDARG00000019932	ENSGT00760000118955
ENSDARG00000013871	ENSGT00760000118955
ENSDARG00000002129	ENSGT00760000118955
ENSDARG00000005518	ENSGT00760000118955
ENSDARG00000074212	ENSGT00760000118955
ENSDARG00000070174	ENSGT00760000118956
ENSDARG00000017004	ENSGT00760000118956
ENSDARG00000036104	ENSGT00760000118956
ENSDARG00000036863	ENSGT00760000118956
ENSDARG00000024694	ENSGT00760000118956
ENSDARG00000009133	ENSGT00760000118956
ENSDARG00000078734	ENSGT00760000118956
ENSDARG00000011611	ENSGT00760000118957
ENSDARG00000088332	ENSGT00760000118958
ENSDARG00000091086	ENSGT00760000118958
ENSDARG00000029117	ENSGT00760000118958
ENSDARG00000052893	ENSGT00760000118958
ENSDARG00000069329	ENSGT00760000118958
ENSDARG00000093185	ENSGT00760000118959
ENSDARG00000086790	ENSGT00760000118959
ENSDARG00000056591	ENSGT00760000118959
ENSDARG00000011390	ENSGT00760000118959
ENSDARG00000025504	ENSGT00760000118959
ENSDARG00000076776	ENSGT00760000118959
ENSDARG00000079393	ENSGT00760000118962
ENSDARG00000045889	ENSGT00760000118962
ENSDARG00000086161	ENSGT00760000118962
ENSDARG00000062758	ENSGT00760000118962
ENSDARG00000060754	ENSGT00760000118962
ENSDARG00000087717	ENSGT00760000118962
ENSDARG00000062630	ENSGT00760000118964
ENSDARG00000014717	ENSGT00760000118964
ENSDARG00000087352	ENSGT00760000118964
ENSDARG00000068468	ENSGT00760000118964
ENSDARG00000059987	ENSGT00760000118964
ENSDARG00000060165	ENSGT00760000118964
ENSDARG00000055736	ENSGT00760000118964
ENSDARG00000087373	ENSGT00760000118964
ENSDARG00000056888	ENSGT00760000118964
ENSDARG00000061486	ENSGT00760000118964
ENSDARG00000075490	ENSGT00760000118965
ENSDARG00000074749	ENSGT00760000118965
ENSDARG00000074221	ENSGT00760000118965
ENSDARG00000090648	ENSGT00760000118965
ENSDARG00000074041	ENSGT00760000118965
ENSDARG00000060006	ENSGT00760000118966
ENSDARG00000016782	ENSGT00760000118966
ENSDARG00000090858	ENSGT00760000118966
ENSDARG00000016086	ENSGT00760000118966
ENSDARG00000097537	ENSGT00760000118966
ENSDARG00000061345	ENSGT00760000118966
ENSDARG00000006257	ENSGT00760000118968
ENSDARG00000007906	ENSGT00760000118968
ENSDARG00000060649	ENSGT00760000118968
ENSDARG00000052739	ENSGT00760000118968
ENSDARG00000068710	ENSGT00760000118968
ENSDARG00000090535	ENSGT00760000118968
ENSDARG00000006921	ENSGT00760000118968
ENSDARG00000056938	ENSGT00760000118969
ENSDARG00000070597	ENSGT00760000118969
ENSDARG00000044894	ENSGT00760000118969
ENSDARG00000045580	ENSGT00760000118969
ENSDARG00000002192	ENSGT00760000118969
ENSDARG00000012066	ENSGT00760000118969
ENSDARG00000071549	ENSGT00760000118969
ENSDARG00000088002	ENSGT00760000118969
ENSDARG00000076895	ENSGT00760000118969
ENSDARG00000019025	ENSGT00760000118969
ENSDARG00000076634	ENSGT00760000118971
ENSDARG00000012341	ENSGT00760000118971
ENSDARG00000041864	ENSGT00760000118971
ENSDARG00000055094	ENSGT00760000118971
ENSDARG00000010758	ENSGT00760000118971
ENSDARG00000069748	ENSGT00760000118971
ENSDARG00000061850	ENSGT00760000118971
ENSDARG00000026726	ENSGT00760000118972
ENSDARG00000013335	ENSGT00760000118972
ENSDARG00000016470	ENSGT00760000118972
ENSDARG00000045750	ENSGT00760000118973
ENSDARG00000036505	ENSGT00760000118973
ENSDARG00000009564	ENSGT00760000118973
ENSDARG00000060741	ENSGT00760000118973
ENSDARG00000079926	ENSGT00760000118973
ENSDARG00000013649	ENSGT00760000118974
ENSDARG00000005942	ENSGT00760000118974
ENSDARG00000053036	ENSGT00760000118974
ENSDARG00000040632	ENSGT00760000118974
ENSDARG00000079954	ENSGT00760000118974
ENSDARG00000088029	ENSGT00760000118974
ENSDARG00000058284	ENSGT00760000118975
ENSDARG00000039373	ENSGT00760000118975
ENSDARG00000023609	ENSGT00760000118975
ENSDARG00000004635	ENSGT00760000118975
ENSDARG00000057729	ENSGT00760000118975
ENSDARG00000076757	ENSGT00760000118975
ENSDARG00000045677	ENSGT00760000118977
ENSDARG00000088603	ENSGT00760000118977
ENSDARG00000017274	ENSGT00760000118977
ENSDARG00000052775	ENSGT00760000118977
ENSDARG00000086186	ENSGT00760000118977
ENSDARG00000079045	ENSGT00760000118977
ENSDARG00000043479	ENSGT00760000118977
ENSDARG00000024208	ENSGT00760000118977
ENSDARG00000070110	ENSGT00760000118977
ENSDARG00000039534	ENSGT00760000118977
ENSDARG00000007553	ENSGT00760000118977
ENSDARG00000040158	ENSGT00760000118978
ENSDARG00000044573	ENSGT00760000118978
ENSDARG00000070121	ENSGT00760000118978
ENSDARG00000019709	ENSGT00760000118978
ENSDARG00000012968	ENSGT00760000118978
ENSDARG00000004301	ENSGT00760000118978
ENSDARG00000025953	ENSGT00760000118978
ENSDARG00000070092	ENSGT00760000118981
ENSDARG00000076644	ENSGT00760000118981
ENSDARG00000035961	ENSGT00760000118981
ENSDARG00000061493	ENSGT00760000118981
ENSDARG00000026084	ENSGT00760000118981
ENSDARG00000006891	ENSGT00760000118981
ENSDARG00000021004	ENSGT00760000118982
ENSDARG00000056530	ENSGT00760000118982
ENSDARG00000052027	ENSGT00760000118983
ENSDARG00000089354	ENSGT00760000118983
ENSDARG00000070391	ENSGT00760000118983
ENSDARG00000068194	ENSGT00760000118984
ENSDARG00000069342	ENSGT00760000118984
ENSDARG00000061368	ENSGT00760000118984
ENSDARG00000005186	ENSGT00760000118984
ENSDARG00000010124	ENSGT00760000118984
ENSDARG00000005846	ENSGT00760000118984
ENSDARG00000090586	ENSGT00760000118984
ENSDARG00000019516	ENSGT00760000118984
ENSDARG00000000086	ENSGT00760000118985
ENSDARG00000042670	ENSGT00760000118985
ENSDARG00000078216	ENSGT00760000118985
ENSDARG00000054302	ENSGT00760000118985
ENSDARG00000018306	ENSGT00760000118985
ENSDARG00000002877	ENSGT00760000118985
ENSDARG00000012586	ENSGT00760000118986
ENSDARG00000004372	ENSGT00760000118986
ENSDARG00000028393	ENSGT00760000118986
ENSDARG00000074812	ENSGT00760000118986
ENSDARG00000090527	ENSGT00760000118986
ENSDARG00000090785	ENSGT00760000118986
ENSDARG00000078231	ENSGT00760000118986
ENSDARG00000077467	ENSGT00760000118988
ENSDARG00000070913	ENSGT00760000118988
ENSDARG00000030125	ENSGT00760000118988
ENSDARG00000058598	ENSGT00760000118988
ENSDARG00000041345	ENSGT00760000118988
ENSDARG00000075173	ENSGT00760000118989
ENSDARG00000054160	ENSGT00760000118989
ENSDARG00000034946	ENSGT00760000118989
ENSDARG00000058991	ENSGT00760000118990
ENSDARG00000063704	ENSGT00760000118990
ENSDARG00000042984	ENSGT00760000118990
ENSDARG00000040319	ENSGT00760000118990
ENSDARG00000067824	ENSGT00760000118991
ENSDARG00000074524	ENSGT00760000118991
ENSDARG00000063150	ENSGT00760000118991
ENSDARG00000026039	ENSGT00760000118992
ENSDARG00000068934	ENSGT00760000118992
ENSDARG00000033566	ENSGT00760000118992
ENSDARG00000053966	ENSGT00760000118992
ENSDARG00000090028	ENSGT00760000118993
ENSDARG00000051809	ENSGT00760000118993
ENSDARG00000089856	ENSGT00760000118994
ENSDARG00000058993	ENSGT00760000118994
ENSDARG00000074914	ENSGT00760000118994
ENSDARG00000019383	ENSGT00760000118994
ENSDARG00000003751	ENSGT00760000118994
ENSDARG00000078864	ENSGT00760000118994
ENSDARG00000015865	ENSGT00760000118995
ENSDARG00000059355	ENSGT00760000118995
ENSDARG00000025403	ENSGT00760000118995
ENSDARG00000055647	ENSGT00760000118995
ENSDARG00000035339	ENSGT00760000118995
ENSDARG00000020863	ENSGT00760000118995
ENSDARG00000052115	ENSGT00760000118996
ENSDARG00000077982	ENSGT00760000118996
ENSDARG00000020759	ENSGT00760000118996
ENSDARG00000040152	ENSGT00760000118997
ENSDARG00000037174	ENSGT00760000118997
ENSDARG00000058869	ENSGT00760000118997
ENSDARG00000045626	ENSGT00760000118997
ENSDARG00000056966	ENSGT00760000118997
ENSDARG00000037963	ENSGT00760000118997
ENSDARG00000025335	ENSGT00760000118997
ENSDARG00000005619	ENSGT00760000118997
ENSDARG00000090914	ENSGT00760000118998
ENSDARG00000018757	ENSGT00760000118998
ENSDARG00000060661	ENSGT00760000118998
ENSDARG00000032197	ENSGT00760000118998
ENSDARG00000015495	ENSGT00760000118998
ENSDARG00000038792	ENSGT00760000118998
ENSDARG00000017400	ENSGT00760000118998
ENSDARG00000053485	ENSGT00760000118999
ENSDARG00000036776	ENSGT00760000118999
ENSDARG00000070230	ENSGT00760000118999
ENSDARG00000053493	ENSGT00760000118999
ENSDARG00000076933	ENSGT00760000118999
ENSDARG00000069245	ENSGT00760000119000
ENSDARG00000030215	ENSGT00760000119000
ENSDARG00000015947	ENSGT00760000119000
ENSDARG00000037517	ENSGT00760000119000
ENSDARG00000024032	ENSGT00760000119000
ENSDARG00000063631	ENSGT00760000119000
ENSDARG00000053597	ENSGT00760000119000
ENSDARG00000075441	ENSGT00760000119000
ENSDARG00000062432	ENSGT00760000119001
ENSDARG00000053711	ENSGT00760000119001
ENSDARG00000045957	ENSGT00760000119001
ENSDARG00000090052	ENSGT00760000119001
ENSDARG00000041292	ENSGT00760000119001
ENSDARG00000087828	ENSGT00760000119001
ENSDARG00000055560	ENSGT00760000119001
ENSDARG00000060012	ENSGT00760000119001
ENSDARG00000079399	ENSGT00760000119001
ENSDARG00000060197	ENSGT00760000119003
ENSDARG00000005122	ENSGT00760000119003
ENSDARG00000060978	ENSGT00760000119003
ENSDARG00000046021	ENSGT00760000119004
ENSDARG00000045224	ENSGT00760000119004
ENSDARG00000030650	ENSGT00760000119004
ENSDARG00000088595	ENSGT00760000119004
ENSDARG00000077847	ENSGT00760000119005
ENSDARG00000005648	ENSGT00760000119005
ENSDARG00000037758	ENSGT00760000119006
ENSDARG00000043032	ENSGT00760000119006
ENSDARG00000040249	ENSGT00760000119006
ENSDARG00000016065	ENSGT00760000119006
ENSDARG00000044490	ENSGT00760000119006
ENSDARG00000068812	ENSGT00760000119006
ENSDARG00000045411	ENSGT00760000119007
ENSDARG00000016687	ENSGT00760000119007
ENSDARG00000076780	ENSGT00760000119007
ENSDARG00000030781	ENSGT00760000119007
ENSDARG00000027009	ENSGT00760000119007
ENSDARG00000088357	ENSGT00760000119007
ENSDARG00000042853	ENSGT00760000119007
ENSDARG00000038900	ENSGT00760000119007
ENSDARG00000042658	ENSGT00760000119007
ENSDARG00000053665	ENSGT00760000119010
ENSDARG00000056957	ENSGT00760000119010
ENSDARG00000013389	ENSGT00760000119010
ENSDARG00000058736	ENSGT00760000119010
ENSDARG00000090883	ENSGT00760000119010
ENSDARG00000004433	ENSGT00760000119011
ENSDARG00000017565	ENSGT00760000119011
ENSDARG00000015068	ENSGT00760000119011
ENSDARG00000086680	ENSGT00760000119011
ENSDARG00000074670	ENSGT00760000119011
ENSDARG00000000853	ENSGT00760000119011
ENSDARG00000011449	ENSGT00760000119011
ENSDARG00000038576	ENSGT00760000119012
ENSDARG00000015057	ENSGT00760000119012
ENSDARG00000068691	ENSGT00760000119013
ENSDARG00000037507	ENSGT00760000119013
ENSDARG00000069843	ENSGT00760000119013
ENSDARG00000004648	ENSGT00760000119013
ENSDARG00000063600	ENSGT00760000119013
ENSDARG00000061580	ENSGT00760000119013
ENSDARG00000075948	ENSGT00760000119014
ENSDARG00000074173	ENSGT00760000119014
ENSDARG00000061896	ENSGT00760000119014
ENSDARG00000054609	ENSGT00760000119014
ENSDARG00000061544	ENSGT00760000119015
ENSDARG00000058015	ENSGT00760000119015
ENSDARG00000029189	ENSGT00760000119015
ENSDARG00000077327	ENSGT00760000119015
ENSDARG00000018159	ENSGT00760000119015
ENSDARG00000057736	ENSGT00760000119015
ENSDARG00000024964	ENSGT00760000119017
ENSDARG00000043323	ENSGT00760000119017
ENSDARG00000071478	ENSGT00760000119017
ENSDARG00000029177	ENSGT00760000119017
ENSDARG00000087013	ENSGT00760000119018
ENSDARG00000087814	ENSGT00760000119018
